estandar	dialectal	whisper
Sí	Sí	La
~,	~,	gente
allí	allí	atrás
la	la	pues
~,	~,	que
la	la	había
gente	gente	que
de	de	matar
atrás	atrás	el
~,	~,	chino,
pues	pues	pero
que	que	que
había	había	era
que	que	todo
matar	matar	el
el	el	chón,
~,	~,	que
el	el	todo
chino	chino	sabíamos
~,	~,	que
el	el	era
che-	che-	el
~,	~,	cerdor
pero	pero	y
que	que	nada
~,	~,
que	que
[HS:E1	[HS:E1
		¿~			¿~
Lechón	Lechón
~?	~?
		]			]
era	era
todo	todo
~…	~…
Lechón	Lechón
[HS:E1	[HS:E1
		También			También
~.	~.
		]			]
que	que
todos	todos
sabíamos	sabíamos
que	que
~,	~,
que	que
[R-Inf]	[R-Inf]
es	es
el	el
cerdo	cerdo
y	y
nada	nada
más	más
~.	~.
