estandar	dialectal	whisper
Todavía	Todavía	todavía
~,	~,	con
con	con	80
86	86	y
años	años	6
~,	~,	años.
y	y	Y
así	así	así,
~,	~,	así.
o	o	O
sea	sea	sea,
~,	~,	¿qué
así	así	es
~,	~,	eso?
o	o	Ahora
sea	sea	mi
que	que	mujer
el	el	ha
queso	queso	querido
~,	~,	tener.
sí	sí	Ahora
~.	~.	ya
Ahora	Ahora	no
mi	mi	ordenamos
mujer	mujer	las
ha	ha	dovejas,
querido	querido	porque
tener	tener	ya
~…	~…	nos
ahora	ahora	cuesta
ya	ya	trabajo,
no	no	pero
ordeñamos	ordeñamos	tiene
las	las	unas
ovejas	ovejas	cabras,
porque	porque	y
ya	ya	también
nos	nos	las
cuesta	cuesta	tiene
trabajo	trabajo	enseñanitas,
~,	~,	y
pero	pero	con
tiene	tiene	un
unas	unas	puñado
cabras	cabras	de
~,	~,	bien
eh	eh	en
~,	~,	allí,
y	y	tiene
también	también	un
las	las	sitio
tiene	tiene	donde
enseñaditas	enseñaditas	viene
~,	~,	en
y	y	la
con	con	cabeza,
un	un	y
puñado	puñado	después
de	de	ella
~…	~…	senta
vienen	vienen	dita
allí	allí	a
~,	~,	un
tiene	tiene	tigurón
un	un	con
sitio	sitio	esto,
donde	donde	está
meten	meten	volviendo
la	la	las
cabeza	cabeza	cabritarias,
y	y	va
después	después	a
ella	ella	ser
sentadita	sentadita
a	a
un	un
tiburón	tiburón
como	como
esto	esto
~,	~,
está	está
ordeñando	ordeñando
las	las
cabritas	cabritas
y	y
después	después
hace	hace
el	el
queso	queso
~,	~,
eh	eh
~.	~.
Sí	Sí
~.	~.
