estandar	dialectal	whisper
Fuera	Fuera	y
~…	~…	le
~,	~,	galle
ilegal	ilegal	era?
~,	~,	Sí
~¡~	~¡~	Yo
y	y	he
era	era	sido
~!	~!	posible
Que	Que	que
sí	sí	si
~,	~,	le
		gales
Anonimizado	Anonimizado	o
		vibraron
~.	~.	ahí
Y	Y	y
yo	yo	le
~,	~,	go
pues	pues	rapidillos
sí	sí	y
~,	~,	todo
que	que	la
es	es	España
ilegal	ilegal	está
eso	eso	igual
~,	~,	ya
entraron	entraron
ahí	ahí
~.	~.
[HS:I2	[HS:I2
		[A-Inn]			[A-Inn]
Garra-	Garra-
~,	~,
y	y
digo	digo
~,	~,
Garrapinillos	Garrapinillos
que	que
~…	~…
		]			]
~¡~	~¡~
Y	Y
toda	toda
España	España
está	está
igual	igual
~!	~!
Toda	Toda
España	España
~.	~.
[HS:I2	[HS:I2
		Y			Y
dieron	daron
media	media
vuelta	vuelta
~.	~.
		]			]
