estandar	dialectal	whisper
Pues	Pues	pues
~…	~…	habrá
habrá	habrá	tantas,
tantas	tantas	y
~.	~.	a
Sí	Sí	lo
~,	~,	mejor
que	que	quería
~,	~,	hacerlo
a	a	de
lo	lo	una
mejor	mejor	forma
~,	~,	y
pues	pues	yo
quería	quería	de
él	él	otra
hacerlo	hacerlo	también,
de	de	porque
una	una	los
forma	forma	mayores
y	y	saben
yo	yo	más,
de	de	pero
otra	otra	también
~,	~,	hay
también	también	veces
~,	~,	que
sí	sí	cualquier
~.	~.	pequeño
Oye	Oye	que
~,	~,	idea
pues	pues	también,
que	que	entonces
los	los	he
mayores	mayores	trabajado
saben	saben	mucho
más	más	también
~,	~,	a
pero	pero	lo
también	también	tanto,
hay	hay	y
veces	veces	los
que	que	jóvenes
cualquiera	cualquiera	siempre
~,	~,	saben
en	en	también,
pequeño	pequeño	a
tiene	tiene	mí
ideas	ideas	no
también	también	me
~.	~.	andaba
Que	Que	aquí
entonces	entonces	con
se	se	una
trabajaba	trabajaba	vez
mucho	mucho	más
también	también	y
a	a	estaba
lo	lo	allá,
~,	~,	aunque
a	a	lo
lo	lo	metró
tonto	tonto	de
~.	~.	aquí,
Y	Y	me
~…	~…	dijo
sí	sí	que
~…	~…	le
[OTRAS-EM]	[OTRAS-EM]	empujaría,
Los	Los	que
jóvenes	jóvenes	vivía
siempre	siempre	aquí
saben	saben	y
que	que	yo
saben	saben	me
~,	~,	empujaba
también	también	que
~.	~.	era
A	A	muy
mí	mí	malo
uno	uno	empujar
me	me	porque
andaba	andaba	yo
aquí	aquí	era
con	con	joven,
una	una	me
Vespa	Vespa	deman
y	y	a
~…	~…	empujarle,
pues	pues	a
estaba	estaba	arriba
ya	ya	para
allí	allí	abajo,
a	a	a
un	un	abajo
kilómetro	kilómetro	para
de	de	arriba
aquí	aquí	y
~,	~,	vino,
me	me	no,
dijo	dijo	que
que	que	era
le	le	mi
empujaría	empujaría	otro,
~,	~,	yo
que	que	te
él	él	dice,
vivía	vivía	ya
aquí	aquí	tendrás
a	a	la
unos	unos	solina
~…	~…	y
Y	Y	no
~,	~,	tendrás
y	y	la
yo	yo	solina,
pues	pues	y
le	le	de
empujaba	empujaba	esa
~,	~,	pasa
que	que	mucho,
es	es	mucho,
muy	muy	no
malo	malo	tendrás
empujar	empujar	la
~,	~,	solina
porque	porque	y
yo	yo	me
~…	~…	van
[OTRAS-EM]	[OTRAS-EM]	a
era	era	empujar,
joven	joven	y
~,	~,	yo,
pero	pero	que
venga	venga	se
a	a	podía
empujarle	empujarle	unocaerse,
de	de	arrancaba,
arriba	arriba	y
pa	pa	yo
abajo	abajo	no
~,	~,	le
de	de	aguardo,
abajo	abajo	y
pa	pa	luego
arriba	arriba	creo
~,	~,	que
y	y	está
vino	vino	al
uno	uno	fondo,
que	que	entonces
era	era	¿cómo
medio	medio
tonto	tonto
y	y
dice	dice
~:	~:
«~	«~
¿~	¿~
Ya	Ya
tendrá	tendrá
gasolina	gasolina
~?	~?
~»	~»
~.	~.
Y	Y
pues	pues
no	no
tenía	tenía
gasolina	gasolina
~.	~.
[RISAS]	[RISAS]
Y	Y
de	de
eso	eso
ha	ha
pasao	pasao
mucho	mucho
~,	~,
eh	eh
~,	~,
mucho	mucho
~;	~;
no	no
tenía	tenía
gasolina	gasolina
y	y
venga	venga
a	a
empujar	empujar
~,	~,
y	y
yo	yo
~,	~,
pues	pues
~…	~…
[RISAS]	[RISAS]
Que	Que
se	se
puede	puede
~,	~,
se	se
podía	podía
uno	uno
caer	caer
~,	~,
se	se
arrancaba	arrancaba
y	y
se	se
quedaba	quedaba
allí	allí
~.	~.
