estandar	dialectal	whisper
Habla	Habla	Habla
el	el	la
alemán	alemán	alemán,
~.	~.	el
Habla	Habla	france,
el	el	el
alemán	alemán	castellano,
~,	~,	un
el	el	dos
~,	~,	clases
el	el	de
francés	francés	árabe
~,	~,	que
el	el	dice
castellano	castellano	que
~,	~,	hay.
dos	dos	Dos
clases	clases	clases
de	de	de
árabe	árabe	árabe
que	que	que
dice	dice	dice
que	que	que
hay	hay	hay.
~,	~,	Lo
dos	dos	escribe
clases	clases	perfectamente,
de	de	un
árabe	árabe	día
que	que	hablando
dice	dice	conmigo
que	que	dice
hay	hay	mira,
~,	~,	te
lo	lo	había
escribe	escribe	crecido
perfectamente	perfectamente	que
~.	~.	me
Me	Me	escribió
~…	~…	y
~|	~|	se
un	un	estústa
día	día	viendo
hablando	hablando	lo
conmigo	conmigo	puso,
dice	dice	y
~:	~:	si
«~	«~	ahora
Mira	Mira	pascribí
~,	~,	eso
te	te	muy
voy	voy	buen
a	a	árabe,
escribir	escribí	tengo
aquí	aquí	que
~»	~»	empezar
~.	~.	a
Me	Me	escribirlo
escribió	escribió	al
~.	~.	revés.
Dice	Dice	Un
~:	~:	dañipa
«~	«~	acá,
¿~	¿~	con
Tú	Tú	un
estás	estás	osoil,
viendo	viendo	no
~…	~…	hay
~?	~?	una
~»	~»	suerte
~.	~.	que
~|	~|	tienen
lo	lo	esta,
puso	puso	que
~.	~.	son
Dice	Dice	una
~:	~:	fenómeno.
«~	«~	Y
Y	Y	ya
ahora	ahora	me
pa	pa	dijo
escribir	escribí	eso,
eso	eso	dice
mismo	mismo	yo
en	en	hablo
árabe	árabe	siete
~,	~,	idiomas.
tengo	tengo	Es
que	que	un
empezar	empezá	joven,
a	a	que
escribirlo	escribirlo	es
al	al	un
revés	revés	fono,
~»	~»	un
~.	~.	joven,
De	De	que
allí	allí	es
pa	pa	un
acá	acá	reto
~,	~,	donde
con	con	quiera
unos	unos	que
signos	signos	llegue,
y	y	tiene
una	una	trabajo,
~…	~…	si
~»	~»	llega
~.	~.	una
Vaya	Vaya	taiga
suerte	suerte	o
que	que	llega
tienen	tienen	cualquier
esta	esta	forma
gente	gente	que
que	que	llegue,
~,	~,	pues
que	que	tiene
son	son	una
unos	unos	ventaja,
~,	~,	una
unos	unos	ventaja
fenómenos	fenómenos	enónmico
~.	~.	a
[HS:E1	[HS:E1	lo
		[Asent]			[Asent]	demás,
~.	~.	no
		]			]	es
Y	Y	lo
ya	ya	mismo
me	me	una
dijo	dijo	persona
~,	~,	que
me	me	llega
dijo	dijo	a
eso	eso	pedir
~:	~:	trabajo,
«~	«~	que
Yo	Yo	solamente
hablo	hablo	sepa
siete	siete	en
idiomas	idiomas	un
~»	~»	sitio
~.	~.	donde
Joder	Joder	venga
~.	~.	mucha
Que	Que	turita,
~,	~,	mucha
que	que	gente
eso	eso	que
es	es	viene
un	un	en
fenómeno	fenómeno	muchos
~.	~.	países,
Ese	Ese	pues
hombre	hombre	es
donde	donde	el
quiera	quiera	posible
que	que	para
llegue	llegue	todos,
~…	~…	esa
~,	~,	persona
tiene	tiene	se
trabajo	trabajo	ve
~.	~.	para
Por	Por
si	si
llega	llega
a	a
un	un
hotel	hoté
o	o
llega	llega
a	a
cualquier	cualquier
~,	~,
cualquier	cualquier
forma	forma
que	que
llegue	llegue
pues	pues
tiene	tiene
una	una
ventaja	ventaja
~…	~…
~,	~,
una	una
ventaja	ventaja
enorme	enorme
con	con
los	los
demás	demás
~.	~.
Porque	Porque
~…	~…
no	no
es	es
lo	lo
mismo	mismo
una	una
persona	persona
que	que
llegue	llegue
a	a
pedir	pedí
trabajo	trabajo
que	que
solamente	solamente
sepa	sepa
~…	~…
~,	~,
pero	pero
en	en
un	un
sitio	sitio
donde	donde
vengan	vengan
muchos	muchos
turistas	turistas
~,	~,
mucha	mucha
gente	gente
que	que
vienen	vienen
de	de
muchos	muchos
países	países
~.	~.
Pues	Pues
ese	ese
sirve	sirve
para	para
todo	todo
~.	~.
Esa	Esa
persona	persona
sirve	sirve
para	para
todo	todo
~.	~.
