estandar	dialectal	whisper
~¡~	~¡~	Ah,
Ay	Ay	y
~,	~,	ya
hija	hija	antes
~!	~!	teníamos
Antes	Antes	solo
teníamos	teníamos	un
solo	solo	librito,
un	un	un
librito	librito	librito
~.	~.	que
U-	U-	le
~,	~,	llamaba
Un	Un	nosotros,
librito	librito	el
que	que	libro
le	le	se
llamaba	llamaba	llamaba
Nosotros	Nosotros	nosotros
~.	~.	y
El	El	no
libro	libro	teníamos
se	se	más
llamaba	llamaba	que
Nosotros	Nosotros	al
~.	~.	que
Y	Y	un
no	no	librito,
teníamos	teníamos	antes
más	más	lo
qu'aquel	qu'aquel	estudio
librito	librito	no
~.	~.	eran
Antes	Antes	los
los	los	ahora,
estudios	estudios	que
no	no	se
eran	eran	llevan
los	los	hasta
de	de	los
ahora	ahora	16
~.	~.	o
Que	Que	17
se	se	años,
llevan	llevan	sin
hasta	hasta	poquita
los	los	el
deciséis	deciséis	graduado
o	o	siquiera,
diecisiete	diecisiete	pero
años	años	antes
~…	~…	en
~¡~	~¡~	siguiente
Si	Si	no
es	es	teníamos
pa	pa	graduado,
quitar	quitar	no
el	el	teníamos
graduado	graduado	nada,
siquiera	siquiera	la
~!	~!	tabla
Pero	Pero	de
antes	antes	multiplicar,
~,	~,	la
si	si	de
antes	antes	resta
no	no	y
teníamos	teníamos	la
graduado	graduado	de
ni	ni	sumar,
teníamos	teníamos	eso
nada	nada	eran
~.	~.	los
La	La	estudios
tabla	tabla	que
de	de	antes
multiplicar	multiplicá	teníamos
~,	~,	los
la	la	pobres.
de	de	Yo
restar	restá	de
y	y	multiplicar
la	la	bien
de	de	poco
sumar	sumá	ser
~.	~.	o
Eso	Eso	nada,
era	era	entonces
los	los	porque
estudios	estudios	no
que	que	tengo
antes	antes	que
teníamos	teníamos	con
los	los	16
pobres	pobres	años
~.	~.	ya
Yo	Yo	estaba
de	de	yo
multiplicar	multiplicar	cansada,
bien	bien	está
poco	poco	trabajando
sé	sé	en
~,	~,	las
o	o	casas,
nada	nada	no
~.	~.	me
Entonces	Entonces	dio
poco	poco	tiempo
~,	~,	a
comandones	comandones	prender
~.	~.	más
No	No	y
te	te	me
digo	digo	normal
que	que	que
con	con	sé
dieciséis	dieciséis	siquiera
años	años	no
ya	ya	aiay
estaba	estaba	a
yo	yo	que
cansada	cansada	virus,
de	de	ángel
estar	está	låter
trabajando	trabajando	muy
~,	~,	bien
en	en	promising
las	las	de
casas	casas
~.	~.
No	No
me	me
dio	dio
tiempo	tiempo
a	a
aprender	aprender
más	más
~.	~.
Y	Y
menos	menos
mal	mal
que	que
sé	sé
siquiera	siquiera
leer	leé
y	y
escribir	escribí
~,	~,
aunque	aunque
no	no
hago	hago
la	la
letra	letra
muy	muy
bien	bien
~,	~,
pero	pero
me	me
sé	sé
defender	defender
~.	~.
