estandar	dialectal	whisper
Solo	Solo	Rica
una	una	había
pregunta	pregunta	masuk
más	más	antes
~.	~.	de
Lo	Lo	las
de	de	mortillas
la	la	se
morcilla	morcilla	se
~,	~,	combien
¿~	¿~	He
de	de	hecho
~…	~…	unaisations
~,	~,	delicayosa
se	se	de
hacía	hacía	un
con	con	owning
miel	miel	linen
 	 	de
 	 	mi
 	 	lockdown.
 	 	Uno
 	 	de
 	 	losgelos,
 	 	dos
 	 	kilos
 	 	de
 	 	awarded
 	 	Habculante,
 	 	el
 	 	hecho
 	 	de
 	 	un
 	 	proyecto,
 	 	las
 	 	Antig
 	 	newer
 	 	y
 	 	el
 	 	saludo
 	 	swah
 	 	Chicago
 	 	Josephстановlo,
 	 	los
 	 	dosgelos
 	 	de
 	 	la
 	 	psychological
 	 	había
 	 	nerado
