estandar	dialectal	whisper
Fafada	Fafada	la
~.	~.	jafada
Y	Y	que
~…	~…	se
~,	~,	llamaba.
y	y	La
~…	~…	jafada.
el	el	Y
resto	resto	el
de	de	resto
la	la	de
familia	familia	las
~,	~,	familias
pues	pues	se
a	a	le
tener	tener	echaban
~…	~…	un
se	se	banco,
~,	~,	la
se	se	jafada
le	le	se
echaba	echaba	sostanía
en	en	y
un	un	uno
banco	banco	de
~,	~,	ellos
[HS:E1	[HS:E1	me
		[Asent]			[Asent]	metía
~.	~.	el
		]			]	tuchillo
el	el	por
resto	resto	del
de	de	por.
la	la	Por
familia	familia	la
~,	~,	garganta,
pues	pues	no
sostenía	sostenía	apedidamente
y	y	por
uno	uno	la
de	de	garganta,
ellos	ellos	porque
pues	pues	se
le	le	procuraba
metía	metía	de
el	el	que
cuchillo	cuchillo	no
por	por	fuera...
de-	de-	como
~,	~,	diga.
por	por	Que
~,	~,	fuera
por	por	muriendo
~,	~,	poco
por	por	a
~,	~,	poco,
por	por	que
~…	~…	fuera
[PS]	[PS]	sangrando
por	por	poco
la	la	a
garganta	garganta	poco,
~,	~,	de
oye	oye	esa
~,	~,	forma.
no	no	Pues
~,	~,	la
no	no	carne
~,	~,	se
no	no	se
precisamente	precisamente	regalaba
por	por	mejor
la	la	la
garganta	garganta	sangre
~,	~,	de
[HS:E1	[HS:E1	esa
		[Asent]			[Asent]	carne.
~.	~.	Entiende?
		]			]	La
porque	porque	carne
se	se	quedaba
procuraba	procuraba	limpia
de	de	de
que	que	sangre.
no	no	Y
~,	~,	bueno,
de	de	entonces
que	que	moría
no	no	el
fuera	fuera	cerdo.
~…	~…	Se
[PS]	[PS]	cogía
como	como	la
diría	diría	sangre.
~,	~,	Generalmente
que	que	se
fu-	fu-	hacía...
~,	~,	que
que	que	se
fuera	fuera	llamaba
muriendo	muriendo	Chanfaina.
poco	poco	De
a	a	esa
poco	poco	sangre
~,	~,	se
que	que	cocía.
fu-	fu-	La
~,	~,	continuación
que	que	de
fuera	fuera	la
sangrando	sangrando
poco	poco
a	a
poco	poco
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
Y	Y
eso	eso
~…	~…
		]			]
De	De
esa	esa
forma	forma
~,	~,
pues	pues
la	la
carne	carne
~,	~,
pues	pues
se	se
segregaba	segregaba
mejor	mejor
la	la
sangre	sangre
[HS:E1	[HS:E1
		Sí			Sí
~.	~.
		]			]
de	de
esa	esa
carne	carne
~,	~,
¿~	¿~
entiende	entiende
~?	~?
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
entonces	entonces
la	la
car-	car-
~,	~,
la	la
carne	carne
quedaba	quedaba
limpia	limpia
de	de
~,	~,
de	de
sangre	sangre
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
y	y
~…	~…
bueno	bueno
~,	~,
entonces	entonces
moría	moría
el	el
cerdo	cerdo
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
se	se
cogía	cogía
la	la
sangre	sangre
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
generalmente	generalmente
se	se
hacía	hacía
~…	~…
~,	~,
se	se
hacía	hacía
~…	~…
~,	~,
que	que
se	se
llamaba	llamaba
chanfaina	chanfaina
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
de	de
esa	esa
sangre	sangre
se	se
cocía	cocía
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
a	a
continuación	continuación
de	de
~…	~…
se	se
cocía	cocía
y	y
~…	~…
