estandar	dialectal	whisper
To-	To-	O
~,	~,	todos,
to-	to-	falling
~,	~,	under,
todo	todo	Cam亮.
~,	~,	Emmanuel,자를
sí	sí	no,bra,
~,	~,	yzinho,
señor	señor	traePlay.
~.	~.	Una�ante.
El	El	Aquí
burro	burro	está
~,	~,	dámelo
[HS:I1	[HS:I1	en
		[A-Inn]			[A-Inn]	la
		]			]	cuadra.
el	el	Aquí,
no	no	de
~,	~,	atrás
el	el	octubre,
~,	~,	estaba
el	el	lo
~,	~,	craving
el	el	yன.
pues	pues	Está
mira	mira	tan
~,	~,	después
aquí	aquí	los
estaba	estaba	conegorimos,
la	la	y
cuadra	cuadra	las
~,	~,	cabras,ors.
¿~	¿~	No.
no	no	No,
~?	~?	está
~,	~,	por
y	y	ahí,
aquí	aquí	¿no?
detrás	detrás	Sí,
estaba	estaba	sí,
la	la	sí,
bodega	bodega	sí,
del	del	sí,
sótano	sótano	sí,
del	del	sí媽,
otro	otro	es
y	y	Questioning
a	a	No
él	él	puedo
pa	pa	dejar,
si-	si-	yo
~,	~,	que
pa	pa	desde
la	la	el
reja	reja	waitingio
estaba	estaba	pero
el	el	no
otro	otro	podemos
corral	corral	sanos.
que	que	No,
ahí	ahí	estamos
habían	habían	sanos
gallinas	gallinas	y
~,	~,	esa
perros	perros	es
~,	~,	el
eh	eh	limitado
~…	~…	de
cochinos	cochinos	un
[RISA]	[RISA]	pasado.
y	y	de
estaban	estaban
después	después
los	los
corderos	corderos
y	y
las	las
~,	~,
y	y
las	las
cabras	cabras
y	y
[HS:I1	[HS:I1
		El			El
perro	perro
[A-Inn]	[A-Inn]
		]			]
el	el
perro	perro
~,	~,
todo	todo
~,	~,
[RISAS]	[RISAS]
todo	todo
estaba	estaba
por	por
ahí	ahí
~,	~,
¿~	¿~
sabes	sabes
~?	~?
~,	~,
~¡~	~¡~
huy	huy
~!	~!
~,	~,
[A-Pau:	[A-Pau:
		sí			sí
~,	~,
sí	sí
~,	~,
sí	sí
~,	~,
sí	sí
		]			]
~.	~.
[OTRAS-EM]	[OTRAS-EM]
Sí	Sí
~,	~,
sí	sí
~,	~,
sí	sí
~,	~,
sí	sí
~.	~.
Así	Así
que	que
ya	ya
le	le
digo	digo
~…	~…
[HS:I1	[HS:I1
		Una			Una
buena	buena
manera	manera
[A-Inn]	[A-Inn]
		]			]
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
[Rndo:	[Rndo:
		Yo			Yo
qué	qué
~,	~,
yo	yo
qué	qué
sé	sé
~,	~,
pero	pero
estábamos	estábamos
sanos	sanos
~,	~,
¿~	¿~
sabes	sabes
~?	~?
~,	~,
estábamos	estábamos
sanos	sanos
~,	~,
más	más
sanos	sanos
que	que
~,	~,
que	que
~…	~…
		]			]
