estandar	dialectal	whisper
El	El	se
corcho	corcho	le
se	se	cortó
raja	raja	el
con	con	cerrado
una	una	con
hacha	hacha	la
y	y	lacha
se	se	y
abre	abre	se
y	y	abris
se	se	esa
saca	saca	cero,
como	como	como
el	el	el
que	que	que
~,	~,	se
como	como	le
el	el	dices,
que	que	porque
se	se	se
desabrocha	desabrocha	le
el	el	cortó
camisón	camisón	el
~,	~,	cerrado,
[R-Ind]	[R-Ind]	se
[HS:E1	[HS:E1	le
		~¡~			~¡~	salía
Ah	Ah	exactamente
~!	~!	igual.
		]			]	Si
se	se	está
hace	hace	bueno,
~,	~,	no
exactamente	exactamente	entro
igual	iguá	al
~.	~.	año,
[RISAS]	[RISAS]	yo
Si	Si	tienes
está	está	un
bueno	bueno	poco
~,	~,	de
¿~	¿~	sacado,
eh	eh	y
~?	~?	no
No	No	es
en	en	si
to	to	bien
el	el	yo
año	año	hago
~,	~,	la
¿~	¿~	limpiada
eh	eh	sacada,
~?	~?	lo
Eso	Eso	saca.
tiene	tiene	Se
su	su	tiene
época	época	de
de	de	julio,
sacarlo	sacalo	otro,
que	que	julio,
no	no	julio,
es	es	o
decir	decir	no,
voy	voy	o
yo	yo	no,
ahora	ahora	en
en	en	el
invierno	invierno	verano
a	a	es
sacar	sacar	cuando
~,	~,	se
no	no	le
lo	lo	corte
sacas	sacas	la
~,	~,	sabia
eso	eso	y
tiene	tiene	se
de	de	le
~,	~,	pega,
de	de	y
julio	julio	si
a	a	no
agosto	agosto	lo
~,	~,	regalaza,
julio	julio	no
~,	~,	les
junio	junio	saca
~,	~,	el
julio	julio	mismo
~,	~,
agosto	agosto
~.	~.
En	En
el	el
verano	verano
es	es
cuando	cuando
eso	eso
se	se
le	le
corre	corre
la	la
savia	savia
y	y
se	se
despega	despega
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
si	si
no	no
lo	lo
[A-Inn]	[A-Inn]
y	y
no	no
le	le
sacas	sacas
ni	ni
un	un
tapón	tapón
~.	~.
[HS:E1	[HS:E1
		~¡~			~¡~
Ah	Ah
~!	~!
[Asent]	[Asent]
~.	~.
		]			]
Eso	Eso
tiene	tiene
su	su
~…	~…
~,	~,
su	su
misterio	misterio
~.	~.
