estandar	dialectal	whisper
del	del	de
ayuntamiento	ayuntamiento	la
solían	solían	entimiento,
coger	coger	solía
~.	~.	en
[HS:E1	[HS:E1	cojar.
		Sí			Sí	A
~.	~.	la
		]			]	gente
A	A	que
la	la	ellos
gente	gente	pensaba
que	que	que
ellos	ellos	era...
[OTRAS-EM]	[OTRAS-EM]	No
pensaban	pensaban	sé,
que	que	bueno,
era	era	y
~…	~…	uno
no	no	tampoco
sé	sé	te
~.	~.	puede
Bueno	Bueno	decir
~,	~,	mucho,
yo	yo	pero
no	no	no
~…	~…	había,
tampoco	tampoco	ahora
te	te	no,
puedo	puedo	ahora
decir	decir	votadio,
mucho	mucho	y
~,	~,	el
pero	pero	que
no	no	más
había	había	buscó
~,	~,	este
ahora	ahora	cao,
no	no	venga,
~.	~.	aunque
Ahora	Ahora	no
~,	~,	cira,
a	a	pues
votación	votación	ya
~.	~.	te
Y	Y	voy
el	el	a
que	que	decirse.
más	más	Y
votos	votos	aquí
tenga	tenga	todos
~…	~…	los
~¡~	~¡~	barrios,
venga	venga	porque
~!	~!	es
[HS:E1	[HS:E1	coreza
		[Asent]			[Asent]	mismo
~.	~.	tiene
		]			]	siete
Aunque	Aunque	barrios,
no	no	y
quiera	quiera	en
~,	~,	todos
[HS:E1	[HS:E1	los
		[Asent]			[Asent]	barrios
~.	~.	hay
		]			]	alcaldes,
pues	pues	luego
ya	ya	en
tú	tú	la
tienes	tienes	entamiento
que	que	tienen
ser	ser	pleno,
~…	~…	no
[HS:E1	[HS:E1	sé
		Ah			Ah	si
~,	~,	es
¿~	¿~	caos
sí	sí	ocho
~?	~?	días,
		]			]	o
Y	Y	creo
aquí	aquí	que
todos	to	sí,
los	los	y
barrios	barrios	luego
hay	hay	ellos
esto	esto	nos
~,	~,	dicen
porque	porque	que
~…	~…	es
Escoriaza	Escoriaza	lo
mismo	mismo	que
tiene	tiene	hay,
siete	siete	y
ba-	ba-	ya
~,	~,	le
siete	siete	suele
barrios	barrios	decir
~,	~,	dinero
y	y	no,
en	en	poca
todos	to	otra
los	los	tienta,
barrios	barrios	pero
hay	hay	hay
alcalde	alcalde	uno
~.	~.
Luego	Luego
tienen	tienen
~,	~,
luego	luego
en	en
el	el
ayuntamiento	ayuntamiento
tienen	tienen
pleno	pleno
~.	~.
No	No
sé	sé
si	si
~…	~…
cada	cada
ocho	ocho
días	días
o	o
~…	~…
creo	creo
que	que
sí	sí
~.	~.
Y	Y
luego	luego
pues	pues
[OTRAS-EM]	[OTRAS-EM]
esto	esto
~,	~,
ellos	ellos
nos	nos
dicen	dicen
qué	qué
es	es
lo	lo
que	que
hay	hay
~.	~.
Y	Y
ya	ya
les	les
suele	suele
decir	decir
~:	~:
«~	«~
Dinero	Dinero
~,	~,
no	no
hay	hay
~,	~,
¿~	¿~
no	no
~?	~?
~»	~»
~.	~.
Y	Y
no	no
~.	~.
[RISAS]	[RISAS]
