estandar	dialectal	whisper
Cuando	Cuando	Cuando
la	la	la
gente	gente	gente
veía	veía	veía
que	que	que
eso	eso	eso
ya	ya	ya
se	se	se
ponía	ponía	ponía
o	o	o
por	por	por
necesidad	necesidá	nadargirá
de	de	de
la	la	la
casa	casa	casa,
[HS:E1	[HS:E1	o
		Sí			Sí	por
~.	~.	el
		]			]	cero
o	o	llegar
por	por	ya
ya	ya	a
el	el	ese
cerdo	cerdo	cero,
llegar	llegar	para
ya	ya	tener
a	a	las
hacerse	hacerse	diez
cerdo	cerdo	arrovas
~,	~,	que
para	para	son
tener	tener	111
las	las	kilos
diez	diez	y
arrobas	arrobas	medio,
que	que	o
son	son	sea,
ciento_once	ciento_once	pues
kilos	kilos	resulta
y	y	de
medio	medio	que
~,	~,	ya
¿~	¿~	había
sabe	sabe	que
~?	~?	matarle
~,	~,	o
pues	pues	por
resulta	resulta	otra
de	de	circunstancia,
que	que	porque
dice	dice	en
~:	~:	casa
«~	«~	mi
Oye	Oye	parez
~,	~,	se
hay	hay	solía
que	que	matar,
matarle	matarle	en
~»	~»	vez
~.	~.	de
O	O	en
por	por	noviembre
otra	otra	o
circunstancia	circunstancia	diciente,
~,	~,	pues
porque	porque	nosotros
en	en	preferíamos
casa	casa	y
mi	mí	lo
padre	padre	hacíamos
se	se	casi
solía	solía	por
matar	matar	semana
~,	~,	Santa,
en	en	en
vez	vez	la
de	de	matanza,
en	en	que
~,	~,	estarían
en	en	más
oc-	oc-	recientes
~,	~,	para
en	en	llegar
~,	~,	al
en	en	verano
noviembre	noviembre	por
o	o	qué
diciembre	diciembre	éramos
~,	~,	la
pues	pues
nosotros	nosotros
~…	~…
[OTRAS-EM]	[OTRAS-EM]
preferíamos	preferíamos
y	y
lo	lo
hacíamos	hacíamos
casi	casi
por	por
Semana_Santa	Semana_Santa
~,	~,
la	la
matanza	matanza
~,	~,
porque	porque
estaría	estaría
más	más
reciente	reciente
para	para
llegar	llegar
al	al
verano	verano
porque	porque
éramos	éramos
labradores	labradores
~.	~.
