estandar	dialectal	whisper
Pa	Pa	a
los	los	los
mismos	mismos	mismos
hombres	hombres	hombres
~.	~.	y
Allí	Allí	vemos
había	había	esos
muchos	muchos	hombres
hombres	hombres	trabajando,
trabajando	trabajando	porque
~,	~,	es
¿~	¿~	un
eh	eh	muy
~?	~?	trabajo,
Porque	Porque	es
eso	eso	que
es	es	tienen
mu	mu	que
trabajoso	trabajoso	poner
~.	~.	unos
Eso	Eso	esterúses
tienen	tienen	a
que	que	mi
~…	~…	perredondo
poner	poné	como
unos	unos	la
esteruches	esteruches	mesa
así	así	y
redondos	redondos	ahora
como	como	esto
la	la	lo
mesa	mesa	rellenaban
~.	~.	de...
Y	Y	una
ahora	ahora	hola,
esto	esto
lo	lo
rellenaban	rellenaban
de	de
~…	~…
~,	~,
d'aceitunas	d'aceitunas
molidas	molías
~.	~.
