estandar	dialectal	whisper
Sí	Sí	Si
~,	~,	también,
también	también	si
~,	~,	las
sí	sí	procesiones
~,	~,	a
las	las	un
procesiones	procesiones	sigo,
aún	aún	vaya
~,	~,	a
aún	aún	unas
siguen	siguen	mitas
~.	~.	saliendo
Va	Va	a
ahí	ahí	Molina
a	a	por
una	una	la
ermita	ermita	carretera
~,	~,	esta,
saliendo	saliendo	si
a	a	va
Molina	Molina	por
por	por	la
la	la	Virgen
carretera	carretera	y
esta	esta	el
~,	~,	Señor,
se	se	pero
va	va	vamos
por	por	a
la	la	cambiar
virgen	virgen	también,
y	y	ya
el	el	no
señor	señor	es
~.	~.	aquello,
Sí	Sí	la
~.	~.	resulta
Pero	Pero	que
~,	~,	si
vamos	vamos	van
~,	~,	a
ha	ha	confesar
cambiao	cambiao	no
también	también	podían
~,	~,	tomar
ya	ya	comunión,
no	no	tenían
es	es	que
aquello	aquello	ir
~.	~.	en
Resulta	Resulta	ayunas
que	que	y
si	si	ahora
ibas	ibas	resulta
~,	~,	que
los	los	es
que	que	de
iban	iban	comer,
a	a	es
confesar	confesar
~,	~,
no	no
podían	podían
tomar	tomar
comunión	comunión
~,	~,
tenían	tenían
que	que
ir	ir
en	en
ayunas	ayunas
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
ahora	ahora
resulta	resulta
que	que
después	después
de	de
comer	comer
~,	~,
es	es
cuando	cuando
~…	~…
[RISAS]	[RISAS]
