estandar	dialectal	whisper
Claro	Claro	Claro,
~,	~,	curar
curar	curar	todo,
todo	todo	hija
~,	~,	todo
hija	hija	todo.
~,	~,	Y
todo	todo	ahora
~,	~,	mismo,
todo	todo	pues
~.	~.	eso,
Y	Y	tienen
ahora	ahora	que
mismo	mismo	curar
pos	pos	los
eso	eso	trígoles,
~.	~.	todo
Tienen	Tienen	lo
que	que	que
curar	curar	siempre
los	los	han
trigos	trigos	garbanzos,
~,	~,	todo
todo	todo	lo
lo	lo	que
que	que	siempre
siembran	siembran	han
~,	~,	en
garbanzos	garbanzos	el
~,	~,	campo,
todo	todo	si
lo	lo	no
que	que	no
siembran	siembran	coge
en	en	nada,
el	el	porque
campo	campo	le
~.	~.	vixé
Si	Si	10,
no	no	no
~,	~,	come.
no	no	Todo,
cogen	cogen	todo
nada	nada	que
porque	porque	curar,
la	la	ahora
bichería	bichería	todo.
se	se	Siempre
lo	lo	pimiento
come	come
~.	~.
Todo	Todo
~,	~,
todo	todo
hay	hay
que	que
curar	curar
ahora	ahora
~,	~,
todo	todo
~.	~.
Siembras	Siembras
pimiento	pimiento
~,	~,
igual	igual
~.	~.
