estandar	dialectal	whisper
Hombre	Hombre	Hombres
generalmente	generalmente	generalmente,
~,	~,	como
como	como	digo,
digo	digo	si
~,	~,	tuvieras
si	si	interés
~,	~,	buscábanan
si	si	un
tuvieras	tuvieras	poco
interés	interés	más
buscaban	buscaban	esperto,
a	a	pero
un	un	alguna
poco	poco	vez
más	más	creyendo
experto	experto	no,
~,	~,	y
pero	pero	a
alguna	alguna	mí
vez	vez	que
decía	decía	me
~:	~:	trae,
«~	«~	era
No	No	que
~,	~,	su
no	no	casa
y	y	de
a	a	esa
mí	mí	rela
qué	qué	que
me	me	sea
trae	trae	ese
~»	~»	alcalde.
~.	~.	Y
Mira	Mira	bueno,
~,	~,	después
que	que	como
en	en	la
su	su	Junta
~,	~,	era
casa	casa	la
allí	allí	Mústria,
se	se	pues
arregla	arregla	había
~:	~:	algunos
«~	«~	todos
Que	Que	poco
sea	sea	capaces,
ese	ese	pero
alcalde	alcalde	bueno,
~»	~»	algunos
~.	~.	menos
Y.	Y.	y
bueno	bueno	otros,
~,	~,	pero
después	después	hay
como	como	entre
en	en	los
cada	cada
junta	junta
eran	eran
~|	~|
éramos	éramos
tres	tres
~,	~,
pues	pues
había	había
uno	uno
todos	todos
poco	poco
capaces	capaces
~,	~,
pero	pero
bueno	bueno
~,	~,
alguno	alguno
menos	menos
que	que
otros	otros
~,	~,
pero	pero
ya	ya
entre	entre
los	los
tres	tres
~…	~…
