estandar	dialectal	whisper
Pues	Pus	dos
para	para	para
carne	carne	carne
~.	~.	le
Le	Le	vendías
vendías	vendías	al
el	el	ternero
ternero	ternero	si
~.	~.	les
Si	Si	acababa
le	le	lechera
sacabas	sacabas	si
leche	leche	el
~,	~,	ternero
era	era	no
~…	~…	te
si	si	lo
el	el	terminaba
ternero	ternero	los
no	no	primeros
te	te	días
lo	lo	pero
terminaba	terminaba	luego
~.	~.	no
Los	Los	para
primeros	primeros	carne
días	días	aquí
~,	~,	eran
pero	pero	de
luego	luego	carne
no	no	todas
~,	~,	luego
pa	pa	ya
carne	carne	empezaron
~.	~.	de
Aquí	Aquí	la
eran	eran	ya
de	de	vin
carne	carne	una
todas	todas	y
~.	~.	empezó
[HS:E1	[HS:E1	de
		[Asent]			[Asent]	leche
~.	~.	pero
		]			]	no
Luego	Luego	aquí
ya	ya	eran
empezaron	empezaron	de
de	de	al
le-	le-	último
~…	~…	y
ya	ya	aúgula
vino	vino	le
una	una	WEych
y	y	Das.
ya	ya	pero
empezó	empezó	de
de	de	carne
leche	leche	en
~.	~.	si
Pero	Pero	el
no	no	ternero
~,	~,	no
aquí	aquí	y
eran	eran	la
de	de	vin
~…	~…	no
~|	~|	täехó
al	al	laitations,
último	último
ya	ya
hubo	hubo
lecheras	lecheras
~.	~.
Pero	Pero
de	de
carne	carne
~.	~.
Y	Y
na	na
más	más
~.	~.
