estandar	dialectal	whisper
|T13|	|T13|	Yo
¿~	¿~	no
Nosotros	Nosotros	ha
~?	~?	sido
[HS:I2	[HS:I2	aquí,
		Este			Este	yo
~,	~,	no
este	este	ha
en	en	sido
Gabiria	Gabiria	aquí,
~.	~.	el
		]			]	año
Yo	Yo	25
~,	~,	y
yo	yo	luego
~,	~,	cuando
he	he	yo
nacido	nacido	tenía
aquí	aquí	14
~,	~,	años
yo	yo	que
he	he	hemos
nacido	nacido	estado
aquí	aquí	casando,
en	en	seguimos
el	el	y
año	año	cada
veinticinco	veinticinco	dicimos
y	y	que
luego	luego	ha
cuando	cuando	estado
yo	yo	de
tenía	tenía	prueba
catorce	catorce	a
años	años	hecho.
~,	~,	Y
se	se	ya
quemó	quemó	está,
esta	esta	pues,
casa	casa	de
~,	~,	aquí
se	se	un
quemó	quemó	de
y	y	una
~,	~,	que
y	y	se
claro	claro	nos
~,	~,	ha
hicimos	hicimos	encarnado
casa	casa
nueva	nueva
y	y
eso	eso
~.	~.
Y	Y
esta	esta
pues	pues
~,	~,
de	de
aquí	aquí
~,	~,
de	de
una	una
casa	casa
cercana	cercana
también	también
~.	~.
