estandar	dialectal	whisper
Aquí	Aquí	aquí
~,	~,	lo
lo	lo	que
que	que	hace
hacen	hacen	con
con	con	la
las	las	mujer
mujeres	mujeres	es
~,	~,	recordar
se	se	pecueta
les	les	se
corta	corta	abre
el	el	y
pescuezo	pescuezo	llega
~.	~.	a
[RISAS]	[RISAS]	la
Se	Se	parte
abren	abren	de
~,	~,	las
los	los	cánceres,
hay	hay	yo
que	que	la
apartar	apartar	muere
las	las	no
carnes	carnes	tiene
~,	~,	la
son	son	mujer
~,	~,	que
son	son	sabe
las	las	que
mujeres	mujeres	se
[OTRAS-EM]	[OTRAS-EM]	está
~|	~|	dejando,
los	los	no
tíos	tíos	sé
[OTRAS-EM]	[OTRAS-EM]	ver
~|	~|
las	las
mujeres	mujeres
que	que
saben	saben
más	más
que	que
Séneca	Séneca
~…	~…
[RISAS]	[RISAS]
[PS]	[PS]
[CHASQ]	[CHASQ]
~¡~	~¡~
No	No
saben	saben
na	na
~!	~!
