estandar	dialectal	whisper
No	No	¿Y
~,	~,	a
no	no	la
~,	~,	calle
[HS:E2	[HS:E2	aquí
		¿~			¿~	es
Dónde	Dónde	el
está	está	de
~…	~…	alegría?
~?	~?	No,
		]			]	no,
este	este	no,
es	es	no.
otro	otro	Este
ayuntamiento	ayuntamiento	es
~.	~.	otro
Está	Está	ayuntamiento.
al	al	Está
lado	lao	lau,
~,	~,	pero
pero	pero	alegría
Alegría	Alegría	es
es	es	uno
uno	uno	y
y	y	este
este	este	es
es	es	ayuntamiento
ayuntamiento	ayuntamiento	duro.
Elburgo	Elburgo	Este
~,	~,	tiene
este	este	cinco
tiene	tiene	pueblos.
cinco	cinco	De......baya
pueblos	pueblos	todos
~,	~,	los
de	de	pequeños.
~…	~…	Voy
vaya	vaya	a
~,	~,
todos	todos
son	son
pequeños	pequeños
~.	~.
Pues	Pues
sí	sí
~,	~,
hombre	hombre
~.	~.
