estandar	dialectal	whisper
Esos	Esos	Esos
perniles	perniles	terneos
~,	~,	les
pues	pues	posionan
yo	yo	en
~,	~,	casa
en	en	unos
casa	casa	5
~,	~,	o
unos	unos	6
[OTRAS-EM]	[OTRAS-EM]	meses,
cinco	cinco	no
o	o	como
seis	seis	ahora
meses	meses	que
~.	~.	se
No	No	se
como	como	caen
ahora	ahora	al
~,	~,	natural
que	que	y
se	se	como
secan	secan	mínimo
al	al	dicen
natural	natural	que
~,	~,	están
eh	eh	a
~,	~,	12
y	y	meses,
como	como	pero
mínimo	mínimo	es
~,	~,	que
dicen	dicen	ahora
que	que	no
están	están	sé
doce	doce	si
meses	meses	será
~.	~.	aquí
[R-Vhc]	[R-Vhc]	amiga
Pero	Pero	o
es	es	qué
que	que	porque
ahora	ahora	voy
~…	~…	a
no	no	decirlo
sé	sé	en
si	si	la
será	será	casa,
química	química	no
o	o	se
qué	qué	termino
~,	~,	el
porque	porque	pernil
yo	yo	y
~,	~,	le
porque	porque	anó,
voy	voy	pues
a	a	yo
decir	decir	tengo
una	una	nietos,
cosa	cosa	vienen
~:	~:	de
en	en	escuela
mi	mi	y
casa	casa	luego
no	no	tengo
se	se	hambre,
terminó	terminó	sale
el	el	mejamona,
pernil	pernil	porta
~,	~,	mejamona
eh	eh	y
~.	~.	corto
Y	Y	sejamona
dirá	dirá	y
~:	~:	el
«~	«~	jamón
¿~	¿~	es
No	No	lo
~?	~?	más
~»	~»	para
~.	~.	tocar
No	No	y
~,	~,	con
porque	porque	un
te-	te-	projamón
~,	~,	de
tengo	tengo	vercadona
nietos	nietos	que
~,	~,	va
que	que	a
vienen	vienen	lo
[L-Otra:	[L-Otra:	de
		d'escola			d'escola	48
		]			]	euros,
~,	~,	7
eh	eh	kilos
~,	~,	y
dicen	icen	te
~:	~:	cansas
«~	«~	de
~¡~	~¡~	que
Abuelo	Abuelo	bueno
~,	~,	ahora
tengo	tengo	si
hambre	hambre	vas
~!	~!	a
Tállame	Tállame	la
jamón	jamón	tienda
~,	~,	y
córtame	córtame	te
jamón	jamón	meten
~»	~»	la
~,	~,	rodita
eh	eh	y
~.	~.	te
Y	Y	dan
corto	corto	patelitos
el	el	que
jamón	jamón	pasan
y	y	la
~…	~…	trasluz
El	El	y
jamón	jamón	en
es	es	cuando
lo	lo	os
más	más	da
barato	barato	2
que	que	días
hay	hay	en
~,	~,	casa
eh	eh	hace
~.	~.	gusto
Compro	Compro	a
jamón	jamón	0,
de	de	si
Mercadona	Mercadona	es
~,	~,	real
que	que	lo
vale	vale	hace
cuarenta_y_ocho	cuarenta_y_ocho	gusto
euros	euros	0
~,	~,	a
siete	siete	menos
kilos	kilos	que
~,	~,	esta
y	y	corta
te	te	un
cansas	cansas	gollo
de	de	hoy
que	que	me
~,	~,	corto
~¡~	~¡~	a
bueno	bueno	biohamón
~!	~!	para
Ahora	Ahora	almorzar,
~,	~,	me
si	si	he
vas	vas	ido
a	a	al
la	la	campo
tienda	tienda	pero
y	y	yo
te	te	me
meten	meten	lo
la	la	corto
rodita	rodita	a
y	y	trojitos
te	te	y
dan	dan	pequeños
papelitos	papelitos	y
que	que	en
pasa	pasa	un
la	la	bocado
trasluz	trasluz	cae
~…	~…	a
[RISAS]	[RISAS]	otros
Y	Y	sitos,
en	en	no
cuando	cuando	panostirá
está	está	ni
dos	dos	hacer
días	días	nada
en	en	sinito
casa	casa	y
~,	~,	a
hace	hace	trojitos
gusto	gusto	pequeños
a	a	a
acero	acero	un
~,	~,	poquito
eh	eh	de
~.	~.	la
[HS:E1	[HS:E1	tienda
		[Asent]			[Asent]	te
~.	~.	lo
		]			]	jamona
Al	Al	y
serrarlo	serrarlo	a
~,	~,	la
hace	hace	marcha
gusto	gusto	y
a	a	algunos
acero	acero	días
~.	~.	voy
A	A	a
mí	mí	almorzar
me	me	también
