estandar	dialectal	whisper
Pues	Pues	Pues
sí	sí	sí,
~.	~.	todos
Todos	Todos	los
han	han	antígios,
tenido	tenido	los
sus	sus	amistades
amistades	amistades	ya,
y	y	estos
ya	ya	de
estos	estos	los
dos	dos	últimos
últimos	últimos	no
no	no	han
han	han	querido
querido	querido	ir
de	de	a
ir	ir	ir
a	a	a
ninguno	ninguno	ninguno,
~,	~,	porque
porque	porque	eran
eran	eran	compromisos
compromisos	compromisos	para
para	para	ellos
ellos	ellos	mismos,
mismos	mismos	¿sabes?
~,	~,	Porque
¿~	¿~	para
sabe	sabe	un
~?	~?	pobre
Porque	Porque	sí,
pa	pa	porque
un	un	para
pobre	pobre	un
sí	sí	rícono,
~,	~,	porque
porque	porque	tal
pa	pa	es
un	un	esas
rico	rico	cosas
no	no	que
~,	~,	hay
porque	porque	no
tal	tal	puedo.
~…	~…	Y
Y	Y	entonces
esas	esas	ellos
cosas	cosas	han
que	que	deliberado,
hay	hay	yo
en	en	creo
los	los	que
pueblos	pueblos	muy
~.	~.	bien,
[HS:E1	[HS:E1	pero
		Claro			Claro	hace
~.	~.	muy
		]			]	poco
Y	Y	todo
entonces	entonces	eso,
ellos	ellos	¿eh?
han	han	De
deliberao	deliberao	no
yo	yo	ir
creo	creo	a
que	que	ninguno
muy	muy	y
bien	bien	estaba
~,	~,	saldado
pero	pero	el
hace	hace
muy	muy
poco	poco
todo	todo
eso	eso
~,	~,
¿~	¿~
eh	eh
~?	~?
~,	~,
de	de
no	no
ir	ir
a	a
ninguno	ninguno
y	y
estaba	estaba
saldao	saldao
el	el
compromiso	compromiso
~,	~,
¿~	¿~
eh	eh
~?	~?
