estandar	dialectal	whisper
a	a	a
veces	veces	veces
~,	~,	no
no	no	mucho
mucho	mucho	pero
~,	~,	esto
pero	pero	de
~…	~…	que
Pero	Pero	lo
esto	esto	decía
de	de	el
~…	~…	sereno
que	que	lo
lo	lo	decía
decía	decía	pero
el	el	como
sereno	sereno	a
~,	~,	veces
lo	lo	se
decía	decía	dormía
~,	~,	muy
pero	pero	fuerte
como	como	si
a	a	no
veces	veces	se
se	se	oía
dormía	dormía	a
muy	muy	la
fuerte	fuerte	plata
~,	~,	que
si	si	muera
no	no	algo
se	se
oía	oía
~,	~,
a	a
la	la
plaza	plaza
se	se
iba	iba
[A-Inn]	[A-Inn]
~.	~.
[HS:I1	[HS:I1
		Yo			Yo
lo	lo
sé	sé
porque	porque
~…	~…
~,	~,
yo	yo
lo	lo
he	he
vivido	vivido
		]			]
