estandar	dialectal	whisper
[OTRAS-EM]	[OTRAS-EM]	Pues
Pues	Pues	porque
porque	porque	hemos
hemos	hemos	estado
estado	estado	grabando
grabando	grabando	en
en	en	realidad
realidad	realidad	por
por	por	toda
toda	toda	España
España	España	y
y	y	ahora
ahora	ahora	estamos
estamos	estamos	en
en	en	Jerona,
Gerona	Gerona	somos
~.	~.	cinco
Somos	Somos	grupos
cinco	cinco	y
grupos	grupos	estamos
y	y	nos
estamos	estamos	hemos
~,	~,	repatido
nos	nos	por
hemos	hemos	la
repartido	repartido	provincia
por	por	y
la	la	llevamos
provincia	provincia	dos
y	y	días
llevamos	llevamos	pero
dos	dos	ahora
días	días	ya
~.	~.	te
Pero	Pero	oj
ahora	ahora	tenemos
ya	ya	que
hoy	hoy
tenemos	tenemos
que	que
volver	volver
~.	~.
