estandar	dialectal	whisper
Aquí	Aquí	aquí
hay	hay	hay
gente	gente	gente
que	que	que
trabaja	trabaja	trabaja,
~,	~,	y
y	y	no
los	los	no
marroquís	marroquís	roquís
mucho	mucho	muchos
están	están	tan
sin	sin	en
trabajo	trabajo	su
~,	~,	trabajo,
les	les	los
dan	dan	tan
cuatrocientos	cuatrocientos	400
euros	euros	euros
además	amás	a
comida	comida	más
~,	~,	comida,
van	van	van
a	a	a
buscar	buscar	buscar
eso	eso	esuda
de	de	cáricas,
Cáritas	Cáritas	el
y	y	que
lo	lo	esté
que	que	aquí
estén	estén	no,
aquí	aquí	no,
no	no	no,
lavan	lavan	no,
una	una	una
pieza	peza	vez
de	de	a
ropa	ropa	Europa,
~,	~,	va
van	van	al
al	al	punto
contenedor	contenedor	de
de	de	la
Cáritas	Cáritas	lor
~,	~,	de
cogen	cogen	cáricas,
la	la	cojo
ropa	ropa	la
que	que	ropa
le	le	que
parece	parece	no
~…	~…	parece,
y	y	y
tiene	tiene	tiene
la	la	la
ropa	ropa	ropa
~,	~,	esta,
esta	esta	a
a	a	veces
veces	veces	le
~,	~,	da
le	le	a
da	da	los
no	no	acaí,
sé	sé	porque
a	a	tiene
qué	qué	que
~,	~,	ir
porque	porque	a
dejan	dejan	la
en	en	ropa,
cualquier	cualquier	y
sitio	sitio	es
la	la	la
ropa	ropa	meta
y	y	al
si	si	punto
la	la	de
[A-Inn]	[A-Inn]	80
 	 	rados,
 	 	cuatro
 	 	veces
 	 	acabas
 	 	a
 	 	las
 	 	manera,
 	 	5.000
 	 	euros,
 	 	veía
 	 	un
 	 	gran
 	 	visito,
 	 	emphasize
 	 	de
 	 	3,000
 	 	euros
 	 	a
 	 	la
 	 	hora
 	 	좋a,
 	 	tiene
 	 	unario
 	 	CEOs
 	 	yo
