estandar	dialectal	whisper
Nada	Nada	character
~,	~,	LAUGHS
nada	nada	música
~.	~.	OK,
Nosotros	Nosotros	controller
no	no	no
hemos	hemos	hemos
servido	servido	ido
nunca	nunca	pañando
~.	~.	Vale,
[HS:I1	[HS:I1	vamos
		[A-Inn]			[A-Inn]	cortejo
		]			]	y
Na	Na	ahí
más	más	se
que	que	probamos
con	con	detodo
lo	lo	maison
nuestro	nuestro	y
nos	nos	vociamos
hemos	hemos	pa
ido	ido	ilimondre
apañando	apañando	Mire
porque	porque	amplitude
teníamos	teníamos	hatred
un	un	S
cortijo	cortijo	influence
y	y	ALRIO
allí	allí
sembrábamos	sembrábamos
de	de
to	to
~.	~.
Recogíamos	Arrecogíamos
pa	pa
comer	comer
~,	~,
pos	pos
no	no
~.	~.
