estandar	dialectal	whisper
Hombre	Hombre	Hemos
~,	~,	sido
si	si	una
había	había	elección
elección	elección	para
~,	~,	el
pues	pues	volano
votar	votar	o
para	para	para
fulano	fulano	el
o	o	otro.
para	para	A
el	el	mí
otro	otro	me
~.	~.	gustan
A	A	más
mí	mí	el
me	me	volano,
gusta	gusta	pues
más	más	el
fulano	fulano	otro
~,	~,	al
pues	pues	otro
votabas	votabas	y
pa	pa	el
aquel	aquel	otro.
~;	~;	El
y	y	que
el	el	más
otro	otro	motor
~,	~,	sacaba
al	al	acelerada
otro	otro	al
~,	~,
pues	pues
al	al
otro	otro
~.	~.
El	El
que	que
más	más
votos	votos
sacaba	sacaba
[HS:E1	[HS:E1
		Sí			Sí
~.	~.
		]			]
aquel	aquel
era	era
el	el
alcalde	alcalde
~,	~,
[HS:I1	[HS:I1
		Hey			Hey
~,	~,
que	que
se	se
cae	cae
~.	~.
		]			]
¿~	¿~
me	me
entiende	entiende
~?	~?
[HS:E1	[HS:E1
		Sí			Sí
~,	~,
		]			]
