estandar	dialectal	whisper
Le	Le	le
dijo	dijo	dijo
que	que	que
fuera	fuera	fuera
a	a	cuesta
Cuenca	Cuenca	dar
a	a	algo
dar	dar	porque
a	a	no
luz	luz	se
~,	~,	dio
porque	porque	que
no	no	él
se	se	estaba
dio	dio	a
bien	bien	priero,
~,	~,	pero
el	el	dijo
parto	parto	que
primero	primero	no
~.	~.	iba
[HS:I1	[HS:I1	y
		Pa			Pa	que
la-	la-	no
~,	~,
no	no
se	se
dio	dio
bien	bien
~.	~.
		]			]
Pero	Pero
dijo	dijo
que	que
no	no
y	y
que	que
no	no
~,	~,
que	que
no	no
iba	iba
y	y
que	que
no	no
iba	iba
~,	~,
y	y
se	se
murió	murió
~.	~.
