estandar	dialectal	whisper
Antes	Antes	Antes,
~,	~,	eso,
antes	antes	pero
~,	~,	si
eso	eso	no
~,	~,	los
pero	pero	dejamos
si	si	matar
no	no	tampoco,
los	los	están
dejan	dejan	prohibidos,
matar	matar	matágros.
tampoco	tampoco	Son
~.	~.	dos.
Están	Están	Hombre,
prohibidos	prohibidos	matan
matarlos	matarlos	a
~.	~.	una
~¡~	~¡~	persona
Hombre	Hombre	y
~,	~,	no
hombre	hombre	tiene...
~!	~!	No,
Matan	Matan	como
a	a	si
una	una	no
persona	persona	matan
y	y	a
no	no	nadie,
tiene	tiene	pero
~…	~…	matan
~,	~,	a
no	no	un
tie-	tie-	lobo
~,	~,	y
como	como	al
si	si	bojo
no	no	no
mataran	mataran	mantienen
a	a	la
nadie	nadie	carne.
~,	~,	Como
pero	pero	matan...
matan	matan	Fiergo,
a	a	o
un	un	eso,
lobo	lobo	un
y	y	cazador
a	a	y
lo	lo	no
mejor	mejor	meten
lo	lo	en
meten	meten	la
en	en	carne.
la	la	Es
cárcel	cárcel	shops
~.	~.	de
Como	Como	graphics
matan	matan	de
un	un
~…	~…
~,	~,
un	un
ciervo	ciervo
o	o
~…	~…
eso	eso
~,	~,
un	un
cazador	cazador
y	y
lo	lo
meten	meten
en	en
la	la
cárcel	cárcel
~.	~.
Eso	Eso
no	no
se	se
puede	puede
~,	~,
eso	eso
está	está
prohibido	prohibido
~.	~.
