estandar	dialectal	whisper
No	No	No,
~,	~,	mi
no	no	madre
mi	mi	la
madre	madre	mano
na	na	que
más	más	se
notárselo	notárselo	lo
la	la	apobre,
pobre	pobre	en
enseguida	enseguida	seguida
se	se	se
fue	fue	fue
al	al	al
médico	médico	médico
~.	~.	U,
~¡~	~¡~	mi
Uy	Uy	madre
~!	~!	no,
[HS:I1	[HS:I1	que
		O			O	me
sea	sea	ha
que	que	dragado
no	no	a
tenía	tenía	moal
miedo	miedo	de
~.	~.	greas,
		]			]	valía
Mi	Mi	a
madre	madre	través
~…	~…	del
No	No	mundo,
que	que	que
va	va	va
mi	mi	muy
madre	madre	rápidamente,
era	era	que
mu	mu	se
alegre	alegre	lo
valía	valía	notó
to	to	a
lo	lo	todo,
del	del	fue
mundo	mundo	al
~.	~.	médico
~¡~	~¡~	de
Qué	Qué	cabecera,
va	va	y
~!	~!	realmente
¿~	¿~	se
No	No	fueron
ves	ves	a
~?	~?	madridas,
Rápidamente	Rápidamente	su
que	que	rotidad
se	se	que
lo	lo	tenía,
notó	notó	¿no?
fue	fue	Lo
al	al	que
médico	médico	pasa
de	de	que
cabecera	cabecera	la
y	y	sociedad
rápidamente	rápidamente	no
se	se	se
fueron	fueron	lo
a	a	hicieron
Madrid	Madrid	bien,
a	a	porque
su	su	si
sociedad	sociedá	mi
que	que	madre
tenían	tenían	de
no	no	primera
~,	~,	se
no	no	lo
~.	~.	ha
Lo	Lo	de
que	que	bien,
pasa	pasa	la
que	que	idea
la	la	que
sociedad	sociedá	tenía
no	no	allá
se	se	y
lo	lo	hubiera
hicieron	hicieron	tirado
bien	bien	muchos
porque	porque	más
si	si	años
mi	mi	o
madre	madre	no
de	de	suy,
primeras	primeras	y
se	se	ha
lo	lo	muerto
hacen	hacen	a
bien	bien	lo
la	la	mejor,
edad	edad	pero
que	que	hoy
tenía	tenía	hay
ya	ya	otros
~,	~,	dos
hubiera	hubiera	adelantos
tirao	tirao	para
muchos	muchos	esas
más	más	cosas,
años	años	hay
o	o	otros
no	no	adelantos.
se	se	Yo
hubiera	hubiera	estoy
muerto	muerto	yo
~,	~,	en
a	a	la
los	los	remisión
mejor	mejor	allá,
~;	~;	de
pero	pero	muchos
hoy	hoy	años
hay	hay	ya
otros	otros	estoy
adelantos	adelantos	diciendo,
para	para	la
esas	esas	mano
cosas	cosas	que
~,	~,	tiene
hay	hay	10
otros	otros	años
adelantos	adelantos	menos
~.	~.	que
Yo	Yo	yo,
estoy	estoy	tiene
yendo	yendo	45,
a	a	yo
revisiones	remisiones	tengo
ya	ya	55,
~,	~,	la
de	de	mano
muchos	muchos	tiene
años	años	45,
ya	ya	y
estoy	estoy	la
yendo	yendo	mano
y	y	tiene
mi	mi	22
hermana	hermana	remisiones,
que	que	porque
tiene	tiene	hoy
diez	diez	tenemos
años	años	miedo
menos	menos	y
que	que	vamos
yo	yo	todos
~,	~,	los
tiene	tiene	años,
cuarenta_y_cinco	cuarenta_y_cinco	tenemos
~,	~,	nada
yo	yo	hasta
tengo	tengo	ahora,
cincuenta_y_cinco	cincuenta_y_cinco	pero
y	y
mi	mi
hermana	hermana
tiene	tiene
cuarenta_y_cinco	cuarenta_y_cinco
y	y
también	también
está	está
yendo	yendo
a	a
revisiones	remisiones
~.	~.
Porque	Porque
~,	~,
oye	oye
~,	~,
tenemos	tenemos
miedo	miedo
y	y
vamos	vamos
~…	~…
todos	to
los	los
años	años
~.	~.
No	No
tenemos	tenemos
nada	nada
hasta	hasta
ahora	ahora
pero	pero
vamos	vamos
~.	~.
