estandar	dialectal	whisper
Pues	Pues	Ahora
ahora	ahora	lo
no	no	venderán
~…	~…	a
~,	~,	esos
ahora	ahora	que
lo	lo	vienen
venderán	venderán	por
a	a	ahí
~,	~,	de
a	a	las
esos	esos	tiendas,
que	que	porque
vienen	vienen	antes
por	por	se
ahí	ahí	hacían
de	de	en
las	las	casa,
tiendas	tiendas	se
~,	~,	vendían,
porque	porque	hacer
antes	antes	los
sí	sí	colchones,
~,	~,	pero
se	se
hacían	hacían
en	en
casa	casa
~,	~,
se	se
vendían	vendían
pa	pa
hacer	hacer
los	los
colchones	colchones
~,	~,
pero	pero
ahora	ahora
~…	~…
