estandar	dialectal	whisper
|T16|	|T16|	No,
No	No	muchas
~,	~,	veces
muchas	muchas	andando.
veces	veces	No,
andando	andando	a
~.	~.	las
Buah	Buah	veces
~,	~,	quido
las	las	y
veces	veces	andando.
que	que	Que
he	he	no
ido	ido	había,
yo	yo	¿no?
andando	andando	Y
~.	~.	es
Que	Que	boche,
no	no	¿no?
había	había	Ahora,
~,	~,	gígate
no	no	que
había	había	nos
coche	coche	han
~,	~,	quitado
no	no	el
~.	~.	tren.
Ahora	Ahora	Antes
~,	~,	había
fíjate	fíjate	pasado
que	que	entre
nos	nos	estrés,
han	han	tres
quitao	quitao	correos,
el	el	de
tren	tren	León,
~.	~.	Bilboa,
Antes	Antes	no
había	había	nos
~|	~|	han
pasaban	pasaban	quitado.
tres	tres	Y
trenes	trenes	huban
~,	~,	dos
tres	tres	coches
correos	correos	en
de	de	uno
León-Bilbao	León-Bilbao	de
~.	~.	las
Nos	Nos	8
los	los	y
han	han	otro
quitao	quitao	de
~.	~.	la
Iban	Iban	1.
t-	t-	Por
~,	~,	aquí,
dos	dos	nos
coches	coches	han
~,	~,	quitado
uno	uno	también.
a	a	Ahora
las	las	tenemos
ocho	ocho	que
y	y	salir
otro	otro	allí.
a	a	La
la	la	cartera
una	una	que
~.	~.	ya,
Por	Por	fue
aquí	aquí	el
~.	~.	día,
Nos	Nos	nos
los	los	quieren
han	han	hacer
quitao	quitao	una
también	también	piadera
~.	~.	para
Ahora	Ahora	salir.
tenemos	tenemos	O
que	que	sea
salir	salir	que
allí	allí	nos
~.	~.	han
Que	Que	dejado
no	no	de
~|	~|	Bilboa,
La	La	entre
carretera	carretera	los
aquella	aquella	pueblos,
[OTRAS-EM]	[OTRAS-EM]	se
que	que	ha
hay	hay	protestado,
allí	allí	dicen
~,	~,	que
allí	allí	sí,
han	han	que
~…	~…	no
~,	~,	van
nos	nos	a
~,	~,	volver
nos	nos	con
quieren	quieren	el
hacer	hacer	adivinio
un	un	a
apeadero	apeadero	traud.
para	para	Un
~,	~,	titul
para	para	por
salir	salir	Rockarim
~.	~.	y
O	O	nos
sea	sea	han
que	que	dit.
nos	nos	Está
han	han	bien
dejado	dejado	en
~,	~,	un
lo	lo	día,
de	de	que
Bilbao-León	Bilbao-León	se
todos	tos	pone
los	los	en
pueblos	pueblos	un
ha	ha	fermo,
protestao	protestao	o
~,	~,	sea,
pues	pues	es
no	no	que
sé	sé	la
~,	~,
dicen	dicen
que	que
sí	sí
~,	~,
que	que
nos	nos
lo	lo
van	van
a	a
volver	volver
a	a
poner	poner
la	la
línea	línea
otra	otra
vez	vez
~.	~.
Han	Han
quitao	quitao
el	el
ferrocarril	ferrocarril
y	y
~,	~,
y	y
nos	nos
han	han
hundido	hundido
~.	~.
Ahora	Ahora
viene	viene
un	un
día	día
se	se
~|	~|
que	que
se	se
pone	pone
uno	uno
enfermo	enfermo
y	y
tienes	ties
que	que
ir	ir
a	a
la	la
Cruz_Roja	Cruz_Roja
~.	~.
