estandar	dialectal	whisper
Hombre	Hombre	Ambre
cla-	cla-	que
~,	~,	apocado,
pos	pos	cuando
claro	claro	venía
~,	~,	mi
cuando	cuando	padre,
vivía	vivía	la
mi	mi	tianegio,
padre	padre	dime
~.	~.	un
Lo	Lo	día
hacían	hacían	a
ellos	ellos	la
primero	primero	mejor
~,	~,	poe,
y	y	la
a	a	ayudamos,
la	la	roto,
mejor	mejor	y
~,	~,	luego
pues	pues	poe
los	los	no,
ayudábamos	ayudábamos	landlords
nosotros	nosotros	un
y	y	número
luego	luego	nuevamente
pues	pues	disfruta,
nos	nos
ayudaban	ayudaban
ellos	ellos
a	a
~…	~…
a	a
nosotros	nosotros
~.	~.
