estandar	dialectal	whisper
Y	Y	El
luego	luego	rato
~…	~…	de
le	le	arreglado,
echábamos	echábamos	porque
un	un	tiene
refrito	refrito	aceite,
~.	~.	refrita,
[V-Sml]	[V-Sml]	y
[HS:I1	[HS:I1	chamos
		Eso			Eso	una
lo	lo	verdad.
hago	hago	Y
yo	yo	luego,
hoy	hoy	cuando
también	también	se
~.	~.	ponían
		]			]	a
Un	Un	mesa,
poquitín	poquitín	el
de	de	garbante
~,	~,	saló,
de	de	y
aceite	aceite	había
refrita	refrita	que
y	y	decir
echábamos	echábamos	que
una	una	es
berza	berza	la
y	y	puente
luego	luego	de
cuando	cuando
se	se
ponía	ponía
en	en
la	la
mesa	mesa
[HS:I1	[HS:I1
		Mira			Mira
esta	esta
[A-Inn]	[A-Inn]
gocho	gocho
hoy	hoy
~,	~,
¿~	¿~
eh	eh
~?	~?
Os	Os
puede	puede
dar	dar
más	más
explicaciones	explicaciones
~.	~.
		]			]
el	el
garbanzo	garbanzo
solo	solo
[A-PIn:	[A-PIn:
		había			había
en	en
la	la
fuente	fuente
de	de
~…	~…
		]			]
