estandar	dialectal	whisper
Pues	Pues	Cuando
cuando	cuando	no
lo	lo	necesitamos
necesitábamos	necesitábamos	había
había	había	que
que	que	llamarlo,
~…	~…	si
llamarlo	llamarlo	no
~,	~,	tenía
si	si	él,
no	no	porque
tenía	tenía	muchos
el	el	años
~…	~…	me
porque	porque	acuerdo
~…	~…	que
~|	~|	él
muchos	muchos	era
años	años	un
me	me	señor
acuerdo	acuerdo	médico
que	que	tenía
el	el	una
señ-	señ-	mola
~,	~,	y
el	el	se
médico	médico	desplazaba
tenía	tenía	los
~…	~…
una	una
mula	mula
~…	~…
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
y	y
se	se
desplazaba	desplazaba
a	a
los	los
pueblos	pueblos
~.	~.
