estandar	dialectal	whisper
Es	Es	Es
que	que	que
yo	yo	yo
resulta	resulta	resulté
que	que	que
trabajé	trabajé	trabajé
cuarenta_y_nueve	cuarenta_y_nueve	49
años	años	años
~…	~…	y
~,	~,	pagué
y	y	a
pagué	pagué	la
a	a	sociedad
la	la	a
so-	so-	la...
~,	~,	Pague
a	a	mis
la	la	impuestos.
sociedad	sociedad	Y
~,	~,	ahora
a	a	me
la	la	han
~…	~…	devuelto
~,	~,	25
pagué	pagué	años.
mis	mis	Me
impuestos	impuestos	faltan
~,	~,	24.
vaya	vaya	Ah,
~.	~.	que
[HS:E1	[HS:E1	ha,
		[Asent]			[Asent]	ha,
~.	~.	ha,
		]			]	ha,
Y	Y	ha,
ahora	ahora	ha,
me	me	ha,
han	han	ha,
devuelto	devuelto	ha,
veinticinco	veinticinco	ha,
años	años	ha.
~.	~.	Ahora
[HS:E1	[HS:E1	entiendo
		Ah			Ah	sus
~,	~,	caras.
bueno	bueno	No
		]			]	es
Me	Me	exacto
faltan	faltan	eso.
veinticuatro	veinticuatro	Es
 	 	exacto,
 	 	perfecto.
 	 	Perfecto,
 	 	perfectamente.
 	 	La
 	 	para
 	 	ya
 	 	ya
 	 	illustrate.
