estandar	dialectal	whisper
Si	Si	Si
era	era	la
fuera	fuera	afuera
del	del	del
pueblo	pueblo	pueblo
venía	venía	venía,
pues	pues	los
los	los	domingos,
domingos	domingos	los
~,	~,	viajes
los	los	estivos
días	días	venía
festivos	festivos	aquí,
venía	venía	y
aquí	aquí	balváile
~.	~.	como
Iba	Iba	los
al	al	motos,
baile	baile	¿no?
como	como	Y
los	los	cuando
mozos	mozos	se
~,	~,	casaban,
¿~	¿~	entonces
verdá	verdá	decía,
~?	~?	hay
Y	Y	un
cuando	cuando	botí
se	se	fuera,
casaban	casaban	un
entonces	entonces	botí
se	se	fuera
decía	decía	era
~:	~:	que
«~	«~	había
Hay	Hay	una
uno	uno	boda
tifuera	tifuera	zora
~»	~»	del
~.	~.	pueblo,
[HS:E1	[HS:E1	el
		[Asent]			[Asent]	novio.
~.	~.	Y
		]			]	el
Un	Un	novio
tifuera	tifuera	venía
era	era	y
que	que	daba
había	había	a
una	una	los
boda	boda	mozos
fuera	fuera	si
de	de	tenía,
los	los	por
novios	novios	ejemplo,
~|	~|	que
fuera	fuera	era
del	del	pudiente,
pueblo	pueblo	pues
~,	~,	daba
el	el	100,
novio	novio	200
~.	~.	presentas
Y	Y	en
el	el	aquellos
novio	novio	tiempos,
venía	venía	y
y	y	con
~,	~,	eso
y	y	se
daba	daba	gastaba
a	a	en
los	los	el
mozos	mozos	bal,
si	si	o
tenía	tenía	se
~,	~,	gastaba
por	por	en
ejemplo	ejemplo	algunas
~,	~,	cosas
que	que	así,
era	era	y
pudiente	pudiente	ya
[V-Ljn]	[V-Ljn]	se
pues	pues	reunía
daba	daba	a
ciento	ciento	los
~,	~,
doscientas	doscientas
pesetas	pesetas
[R-Ind]	[R-Ind]
en	en
aquellos	aquellos
tiempos	tiempos
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
y	y
con	con
eso	eso
pues	pues
se	se
gastaba	gastaba
en	en
el	el
bar	bar
~,	~,
o	o
se	se
gastaba	gastaba
en	en
ot-	ot-
~,	~,
alguna	alguna
cosa	cosa
así	así
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
ya	ya
se	se
reunían	reunían
los	los
mozos	mozos
~.	~.
