estandar	dialectal	whisper
Era	Era	Era
partero	partero	parte
~.	~.	de
Y	Y	lo
lo	lo	y
llamabas	llamabas	lo
y	y	llamaba
venía	venía	Ibenia.
~,	~,	Pero
¿~	¿~	yo
sabes	sabes	tuve
~?	~?	a
[HS:E3	[HS:E3	parte
		[Asent]			[Asent]	de
~.	~.	eso
		]			]	tuve
Pero	Pero	un
yo	yo	aborto
tuve	tuve	de
~,	~,	una
aparte	aparte	y
de	de	otro
eso	eso	dedo,
tuve	tuve	dos
un	un	niños,
~…	~…	dos
~,	~,	niños
un	un	y
aborto	aborto	una
de	de	niña.
una	una	Ya
~,	~,	tenió
y	y	nueve.
otro	otro	Máquia
de	de
dos	dos
~,	~,
dos	dos
niños	niños
~,	~,
perdí	perdí
dos	dos
niños	niños
y	y
una	una
niña	niña
~.	~.
[HS:E3	[HS:E3
		[OTRAS-EM]			[OTRAS-EM]
~.	~.
		]			]
¿~	¿~
Sabes	Sabes
~?	~?
Había	Bía
tenido	tenido
nueve	nueve
~.	~.
[HS:E3	[HS:E3
		[A-PIn:			[A-PIn:
		Vaya			Vaya
~.	~.
		]			]
		]			]
Más	Más
había	bía
pasado	pasado
~,	~,
[HS:E3	[HS:E3
		[Rndo:			[Rndo:
		Sí			Sí
~.	~.
		]			]
		]			]
¿~	¿~
eh	eh
~?	~?
[R_Tlf]	[R_Tlf]
~.	~.
Así	Así
que	que
~…	~…
