estandar	dialectal	whisper
Pos	Pos	Y
cuando	cuando	cuando
~…	~…	yo
[A-Inn]	[A-Inn]	tengo
Yo	Yo	una
tengo	tengo	hija
una	una	de
hija	hija	vida
[A-PIn:	[A-PIn:	allí,
		que			que	yo
vive	vive	soy
		]			]	un
allí	allí	cago.
~,	~,	Y
[A-PIn:	[A-PIn:	yo
		casi			casi	ya
		]			]	pese,
nunca	nunca	digo,
voy	voy	digo,
[RISAS]	[RISAS]	ya
y	y	también
muchas	muchas	que
veces	veces	ven,
digo	digo	aquí
~,	~,	se
digo	digo	con
~:	~:	ustedes,
«~	«~	vayan,
Ya	Ya	en
está	está	dicho,
bien	bien	ahí
que	que	está
vengas	vengas	bien,
~»	~»	la
~,	~,	verdad
dice	dice	esta
~:	~:	semana.
«~	«~	Esta
Cuando	Cuando	semana
usté	usté	no
ve-	ve-	venió
~,	~,	a
vaya	vaya	San
~…	~…	José
~»	~»	que
~,	~,	miraba.
[A-Inn]	[A-Inn]	A
~.	~.	primeros
Ella	Ella	de
viene	viene	mayo
casi	casi	aquí,
toas	toas	en
las	las	Cheliz
semanas	semanas	en
~.	~.	Santa
Esta	Esta	Bárbara,
semana	semana	que
no	no	hay
ha	ha	una
venido	venío	bella
~,	~,	muy
¿~	¿~	grande
sabes	sabes	y
por	po	hay
qué	qué	que
~?	~?	hacer
Mira	Mira	tasos.
~,	~,	Y
a	a	hacen
primeros	primeros	allí
de	de	una
mayo	mayo	romería.
aquí	aquí	Y
~,	~,	entonces
en	en	ahí
~,	~,	está
en	en	la
~,	~,	una,
se	se	su
dice	dice	familia
en	en	van
santa	santa	a
Bárbara	Bárbara	la
~,	~,	caseta,
[HS:I2	[HS:I2	y
		El			El	ya
día	día	te
uno	uno	he
~.	~.	muerto,
		]			]	se
que	que	pasa
~,	~,	a
que	que	un
hay	hay	tijuco
una	una	a
~,	~,	todo
una	una	día,
vega	vega	y
muy	mu	entonces
grande	grande	viene
y	y	a
hay	hay	otra
casetas	casetas	semana,
y	y	a
hacen	hacen	primeros
allí	allí	de
una	una	mayo.
romería	romería	Ya,
~.	~.	ahí
Y	Y	vamos,
entonces	entonces	mira,
~,	~,	fue
eh	eh	su
~,	~,	afomora.
cada	cada	El
una	una	tía,
en	en	¿sabá
su	su	lo
familia	familia	que
van	van	son
a	a	el
las	las
casetas	casetas
y	y
allí	allí
hacen	hacen
un	un
~…	~…
Se	Se
pasan	pasan
tres	tres
o	o
cuatro	cuatro
días	días
muy	mu
bien	bien
~.	~.
Y	Y
entoces	entoces
viene	viene
otra	otra
semana	semana
~,	~,
allí	allí
~,	~,
primeros	primeros
de	de
mayo	mayo
~.	~.
	
A	A
la	la
~…	~…
		]			]
Y	Y
allí	allí
pos	pos
mira	mira
~,	~,
pos	pos
hacemos	hacemos
las	las
fritillas	fritillas
~…	~…
¿~	¿~
Sabes	Sabes
lo	lo
que	que
son	son
fritillas	fritillas
~?	~?
