estandar	dialectal	whisper
Pues	Pues	y
el	el	se
cuidado	cuidao	les
~,	~,	va
pues	pues	a
dándoles	dándoles	ser
comida	comida	real,
~.	~.	se
A	A	movilía
casa	casa	ser
dándoles	dándoles	real,
molido	molido	había
~.	~.	un
En	En	murino
tiempos	tiempos	público,
~,	~,	pero
entonces	entonces	vamos
no	no	al
había	había	ítimo
como	como	muriente,
ahora	ahora	coberba
piensos	piensos	el
compuestos	compuestos	muntumboñol
y	y	y
se	se	se
les	les	movilía,
daba	daba	pues,
~,	~,	se
pues	pues	va
cereal	cereal	a
~,	~,	dar
se	se	a
molía	molía	la
cereal	cereal	vena,
~.	~.	maí,
Había	Había	esto
un	un	es
molino	molino	el
público	público
que	que
llegabas	llegabas
allí	allí
~,	~,
te	te
molían	molían
~,	~,
te	te
cobraban	cobraban
por	por
moler	moler
y	y
se	se
molía	molía
pues	pues
cebada	cebada
~,	~,
avena	avena
~,	~,
maíz	maíz
~,	~,
todas	to
esas	esas
cosas	cosas
~.	~.
