estandar	dialectal	whisper
yo	yo	Yo
~,	~,	voy
han	han	a
vivío	vivío	embarrassedo
ahí	ahí	evit
en	en	Thy
ese	ese	yo
lao	lao	era
~,	~,	el
y	y	que
yo	yo	soy
los	los	cuando
he	he	sé
visto	visto	uno,
y	y	no
«~	«~	sé
buenas	buenas	uno,
~»	~»	no
y	y	sé,
«~	«~	yo
buenas	buenas	dan
~»	~»	pero
~,	~,	yo
y	y	no
«~	«~	me梃an
buenas	buenas	C?
~»	~»	me
~,	~,	vujoote
y	y	¡Facto
ya	ya	el
está	está	tornador
~.	~.	de
Pero	Pero
yo	yo
no	no
me	me
gusta	gusta
tratarme	tratame
mucho	mucho
con	con
ellos	ellos
~,	~,
no	no
~.	~.
