estandar	dialectal	whisper
Antes	Antes	antes
lo	lo	de
que	que	lo
se	se	que
~…	~…	se
conocía	conocía	me
en	en	conocía
el	el	en
campo	campo	el
era	era	campo
la	la	era
almendra	almendra	la
y	y	almendras
el	el	y
olivo	olivo	el
~,	~,	olivo.
y	y	Y
ya	ya	ya
~,	~,	no
[R-Vcs]	[R-Vcs]	había
y	y	más.
ya	ya	Hoy,
no	no	pues
había	había	ya
más	más	hay
~.	~.	muchas
[CHASQ]	[CHASQ]	más
Hoy	Hoy	cosas,
pos	pos	bueno,
ya	ya	muchas
hay	hay	más
muchas	muchas	en
más	más	cuanto
cosas	cosas	a
~,	~,	arbuleas.
bueno	bueno	Pues
~,	~,	sí,
muchas	muchas	porque
más	más	aquí
~,	~,	en
en	en	la
cuanto	cuanto	zona
a	a	está,
arboleda	arbolea	en
~…	~…	otra
pues	pues	zona,
~…	~…	por
sí	sí	no
~,	~,	existía
[R-Vhc]	[R-Vhc]	ni
porque	porque	el
aquí	aquí	olivo,
en	en	ni
la	la	el
zona	zona	almendras,
esta	esta	ni
~,	~,	la
en	en	línea,
otra	otra	en
zona	zona	otra
pues	pues	zona.
no	no	Aquí
existía	existía	se
ni	ni	conocía,
el	el	aquí
olivo	olivo	la
ni	ni	línea
el	el	no
almendro	almendro	se
~,	~,	conocía
existía	existía	nunca.
la	la	Bueno,
viña	viña	pues
~,	~,	se
en	en	puede
otro	otro	haber
~,	~,	conocido
en	en	que
otras	otras	había
~…	~…	puesto
~,	~,	un
en	en	trozo
otras	otras	de
zonas	zonas	ocho
~,	~,	día,
aquí	aquí	esta
se	se	ulla,
~…	~…	pero
~,	~,	aquí
aquí	aquí	no,
se	se	ahora
conocía	conocía	es
~,	~,	tensión
aquí	aquí	el
la	la	de
viña	viña	50
no	no	y
se	se	1000
ha	ha	taulas,
conocío	conocío	esta
nunca	nunca	ulla
~,	~,	eso,
bueno	bueno	aquí
~,	~,	no
se	se	se
puede	puede	lo
haber	haber
conocío	conocío
que	que
hayan	haigan
puesto	puesto
un	un
trozo	trozo
de	de
ocho	ocho
o	o
diez	diez
tahúllas	tahúllas
~,	~,
pero	pero
aquí	aquí
no	no
~,	~,
ahora	ahora
extensiones	extensiones
de	de
~…	~…
quinientas	quinientas
y	y
mil	mil
tahúllas	tahúllas
~,	~,
eso	eso
aquí	aquí
no	no
se	se
ha	ha
conocío	conocío
~.	~.
