estandar	dialectal	whisper
Alante	Alante	Y
la	la	en
~…	~…	Eff
Me	Me	resentenla.
acuerdo	acuerdo	pas
yo	yo	en
que	que	el
me	me	vert且.
~…	~…	Me
[HS:I2	[HS:I2	acuerdo
		Como			Como	que
decía	decía	se
~…	~…	podría
~,	~,	usar
decía	decía	nada
este	este	de
~…	~…	vínose.
		]			]	Shrimen
[A-Inn]	[A-Inn]	en
[V-Sml]	[V-Sml]	el
Que	Que	vertMúsicaFC
me	me	enojada.
cogí	cogí	Nosotros
una	una	unos
bota	bota	mailara
de	de	lacotámaras
vino	vino	más
y	y	para
abrió	abrió	que
[A-Inn]	[A-Inn]	consercar,
~.	~.	a
 	 	envReal
 	 	balls,
 	 	transporte
 	 	las
 	 	leyes
 	 	cuidod💖
