estandar	dialectal	whisper
Mi	Mi	Mi
padre	padre	padre
iba	iba	iba
más	más	más
~…	~…	al
[OTRAS-EM]	[OTRAS-EM]	campo.
al	al	Eso
~,	~,	de
al	al	construcción
campo	campo	y
~.	~.	de
Él	Él	coste,
eso	eso	no
de	de	lo
~…	~…	gustaba.
~,	~,	Yo
de	de	estaba
~…	~…	trabajando,
~,	~,	había
de	de	un
construcción	construcción	empresario.
y	y	Y
cosas	cosas	todos
de	de	los
esas	esas	jóvenes
no	no	estábamos
le	le	con
gustaba	gustaba	él.
a	a	Y
mi	mi	que
padre	padre	me
~.	~.	da
Yo	Yo	volver
estaba	estaba	a
trabajando	trabajando	la
~,	~,	colegia
había	había	y
un	un	nos
~…	~…	metíamos
~,	~,	allí
uno	uno	con
que	que	él.
era	era	Yo
un	un	luego
empresario	empresario	nos
~,	~,	enseñaba
y	y	a
todos	todos	las
los	los	obras
jóvenes	jóvenes	y
estábamos	estábamos	luego,
con	con	el
él	él	momento
~.	~.	que
Allí	Allí	sabíamos
tenía	tenía	de
que	que	más
[A-Inn]	[A-Inn]	nosotros
el	el	que
colegio	colegio	él,
y	y	ya
nos	nos	lo
metíamos	metíamos	decía
allí	allí	también.
con	con	Yo
él	él	temes
~.	~.	como
Y	Y	más
luego	luego	troquero
nos	nos	y
enseñaba	enseñaba	tú<|ne|>750
a	a	años
~…	~…	a
~,	~,	la
a	a	cara
las	las
obras	obras
~,	~,
y	y
bueno	bueno
~…	~…
Y	Y
llegó	llegó
un	un
momento	momento
que	que
sabíamos	sabíamos
más	más
nosotros	nosotros
que	que
él	él
~,	~,
eh	eh
~,	~,
ya	ya
~,	~,
ya	ya
lo	lo
decía	decía
también	también
~,	~,
¿~	¿~
eh	eh
~?	~?
~:	~:
«~	«~
Y	Y
hacéis	hacéis
como	como
el	el
maestro	maestro
aquel	aquel
que	que
tuvo	tuvo
que	que
echaros	echaros
a	a
la	la
calle	calle
~»	~»
~.	~.
[RISA]	[RISA]
