estandar	dialectal	whisper
Los	Los	Los
maquillajes	maquillajes	maquillajes
yo	yo	yo
~…	~…	me
me	me	he
he	he	pintado,
pintao	pintao	yo
~…	~…	no
~,	~,	me
yo	yo	he
no	no	dado
~…	~…	nunca,
maquillajes	maquillajes	no
no	no	más
me	me	cremita,
he	he	cremita
dao	dao	y
nunca	nunca	los
~.	~.	ojos
Na	Na	pero
más	más	he
cremita	cremita	pintado
~,	~,	siempre,
cremita	cremita	los
~,	~,	lacos
y	y	jamás
los	los	y
ojos	ojos	los
me	me	colores
los	los	de
he	he	la
pintao	pintao
siempre	siempre
~,	~,
los	los
labios	labios
jamás	jamás
y	y
los	los
coloretes	coloretes
nunca	nunca
~.	~.
