estandar	dialectal	whisper
no	no	Pero
~,	~,	no,
aquí	aquí	aquí
ha	ha	ha
habido	habido	habido
hasta	hasta	hasta,
~…	~…	por
yo	yo	ejemplo,
no	no	los
sé	sé	años
los	los	que
años	años	hará,
que	que	bueno,
hará	hará	pues
~,	~,	tienen
hará	hará	mis
~…	~…	chicos,
bueno	bueno	tienen
~,	~,	mis
pues	pues	chicos
~…	~…	25
tienen	tienen	años
mis	mis	y
chicos	chicos	ya
~,	~,	empezó
tiene	tiene	a
mi	mi	ir
chico	chico	a
venticinco	venticinco	Medina,
años	años	con
y	y	6
ya	ya	años,
iban	iban	o
a	a	sea,
Me-	Me-	que
~,	~,	ya
ya	ya	hace
empezó	empezó	muchísimos
a	a	años
ir	ir	que
a	a	van
Medina	Medina	a
~,	~,	Medina,
[HS:E4	[HS:E4	los
		[Asent]			[Asent]	han
~.	~.	de
		]			]	comer
con	con	y
seis	seis
años	años
~,	~,
o	o
sea	sea
que	que
ya	ya
hace	hace
bue-	bue-
~,	~,
muchísimos	muchísimos
años	años
que	que
van	van
a	a
Medina	Medina
~,	~,
los	los
dan	dan
de	de
comer	comer
y	y
todo	todo
~.	~.
