estandar	dialectal	whisper
Ahora	Ahora	La
te	te	primera,
lo	lo	¿qué
explicaré	explicaré	es
~.	~.	su
[RISAS]	[RISAS]	madre?
La	La	Nación
primera	primera	esta
~,	~,	habitación
que	que	que
es	es	es
su	su	la
madre	madre	mía.
~,	~,	Aquí
[HS:I2	[HS:I2	sí,
		[A-Nul]			[A-Nul]	yo
		]			]	quiero
nació	nació	afuera.
en	en	Bueno,
esta	esta	la
habitación	habitación	cosa
~,	~,	no
que	que
es	es
la	la
mía	mía
~.	~.
[HS:E1	[HS:E1
		Ah			Ah
~…	~…
		]			]
Aquí	Aquí
se	se
hizo	hizo
el	el
quirófano	quirófano
~.	~.
Bueno	Bueno
~,	~,
[OTRAS-EM]	[OTRAS-EM]
la	la
cosa	cosa
[OTRAS-EM]	[OTRAS-EM]
no	no
fue	fue
~…	~…
[HS:I2	[HS:I2
		Es			Es
que	que
la	la
~…	~…
		]			]
