estandar	dialectal	whisper
Hombre	Hombre	un
~,	~,	hombre
la	la	en
siembra	siembra	la
~,	~,	cembrera
pues	pues	pues
había	había	sabía
que	que	que
~,	~,	a
a	a	lo
lo	lo	mejor
mejor	mejor	traerlo
~,	~,	de
traerlo	traerlo	otra
de	de	parte,
otra	otra	o
parte	parte	llevarlo
o	o	a
llevarlo	llevarlo	la
a	a	limpiadora
la	la	para
limpiadora	limpiadora	que
para	para	no
que	que	quedaran
no	no	ninguna
quedara	quedara	semilla.
ninguna	ninguna	Pero
semilla	semilla	sé
~.	~.	si
[HS:E1	[HS:E1	activo
		[Asent]			[Asent]	se
~.	~.	llames
		]			]	el
Pero	Pero	día
sí	sí	a
~,	~,	todo.
sí	sí	Ya
~,	~,	las
el	el	te
trigo	trigo	incluso,
se	se	pues
~,	~,	si
se	se	vas
vendía	vendía	al
todo	todo	cambio
~,	~,	que
ya	ya	se
hasta	hasta	decía,
incluso	incluso	llevamos
ibas	ibas	trigo
el	el	y
cambio	cambio	traía
que	que	la
se	se	sacar
decía	decía	de
~,	~,
llevabas	llevabas
trigo	trigo
y	y
te	te
traías	traías
las	las
sacas	sacas
de	de
harina	harina
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
[A-Crt]	[A-Crt]
