estandar	dialectal	whisper
Vamos	Vamos	y
~,	~,	que
claro	claro	iba
que	que	toda
toda	toda	la
la	la	familia
familia	familia	a...
iba	iba	¡Ajo!
~.	~.	¡Ajo!
[HS:E1	[HS:E1	¡Ajo!
		Las			Las	Las
~,	~,	mujeres
las	las	también
mujeres	mujeres	ayudaron.
~,	~,	Las
también	también	mujeres
~,	~,	tienen
ayudaban	ayudaban	que
~.	~.	trabajar
		]			]	como
Sí	Sí	nombre,
~,	~,	más
sí	sí	o
~.	~.	menos.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Es	Es
que	que
la	la
mujer	mujer
tiene	tie
que	que
trabajar	trabajar
como	como
un	un
hombre	hombre
~,	~,
más	más
o	o
menos	menos
~.	~.
[HS:E	[HS:E
		[RISAS]			[RISAS]
~.	~.
		]			]
[A-Inn]	[A-Inn]
al	al
trabajo	trabajo
~.	~.
