estandar	dialectal	whisper
Tenía	Tenía	tenía
que	que	que
renegarte	renegarte	renegoar
y	y	tipo,
ponerte	ponerte	no
como	como	esté
un	un	como
castigo	castigo	un
~.	~.	castigo.
Anda	Anda	Anda
~,	~,	que
que	que	le
le	le	diga
diga	diga	un
un	un	maestro
maestro	maestro	a
a	a	un
un	un	alumno.
alumno	alumno	Pues
hoy	hoy	que
~,	~,	la
pues	pues	afrecione,
que	que	y
reflexione	reflexione	se
y	y	diga,
diga	diga	y
~,	~,	se
y	y	pés
sepa	sepa	cuchario
escuchar	escuchar	vedecer.
y	y	Y
obedecer	obedecer	el
~.	~.	mejor
¿~	¿~	vedecer
Qué	Qué	o
es	es
mejor	mejor
~,	~,
obedecer	obedecer
o	o
mandar	mandar
~?	~?
