estandar	dialectal	whisper
Pues	Pues	Pues
mira	mía	mira,
~,	~,	tuve
tuve	tuve	que
que	que	palo.
pagarlo	pagalo	De
~.	~.	Madrid,
Desde	Desde	porque
Madrí	Madrí	no
~…	~…	había
~,	~,	allí.
porque	porque	Después
es	es	de
que	que	la
no	no	guerra,
había	había	te
allí	allí	habló
~.	~.	después
Claro	Claro	de
~,	~,	la
después	después	guerra.
de	de	Por
la	la	rementada,
guerra	guerra	pasaba
~,	~,	muy
¿~	¿~
eh	eh
~?	~?
~,	~,
te	te
hablo	hablo
después	después
de	de
la	la
guerra	guerra
~.	~.
[HS:I1	[HS:I1
		Pues			Pues
remendabas	remendabas
~.	~.
		]			]
Que	Que
había	había
mucha	mucha
~,	~,
mucho	mucho
~…	~…
~,	~,
mu-	mu-
~,	~,
ha	ha
pasado	pasao
muy	muy
gordo	gordo
~…	~…
~,	~,
después	después
de	de
la	la
guerra	guerra
~.	~.
