estandar	dialectal	whisper
cuando	cuando	Más
me	me	de
iba	iba	11
a	a	años,
ir	ir	había
a	a	muy
la	la	bien.
mili	mili	Más
~,	~,	de
pues	pues	11
me	me	años
pusieron	pusieron	tenía
de	de	una
noche	noche	panatería
en	en	y...
una	una	Ya
escuela	escuela	que
particular	particular	el
ahí	ahí	cuente
[HS:E1	[HS:E1	de
		[Asent]			[Asent]	ley...
~.	~.	Y
		]			]	sabía
[HS:E2	[HS:E2	muy
		[Asent]			[Asent]	bien.
~.	~.	Quiera
		]			]	la
un	un	que
mes	mes	nos
o	o	hababa
por	por	de
áhi	áhi	ley.
estaría	estaría	Y
~,	~,	le
pa	pa	he
podé	podé	hecho
escribir	escribí	de
un	un	ley.
cacho	cacho	¿Qué
carta	carta	es
 	 	cuando?
 	 	Más
 	 	que
 	 	su
 	 	madre
 	 	le
 	 	enseñó.
 	 	Más
 	 	que
 	 	le
 	 	enseñó
 	 	y
 	 	luego
 	 	lo
 	 	me
 	 	hice
 	 	que
 	 	tuve
 	 	un
 	 	almentro
 	 	leo.
 	 	Y
 	 	a
 	 	luego
 	 	cuando
 	 	me
 	 	vayas
 	 	a
 	 	Mili,
 	 	pues
 	 	me
 	 	pusieron
 	 	de
 	 	noche
 	 	en
 	 	una
 	 	escuela
 	 	de
 	 	participurada.
 	 	Y
 	 	ahí,
 	 	ahí,
 	 	ahí,
 	 	ahí.
 	 	Voy
 	 	a
 	 	poder
 	 	escribir
 	 	un
 	 	cacho
 	 	para...
