estandar	dialectal	whisper
Los	Los	los
lavaderos	lavaderos	lavaderos
que	que	que
estaban	estaban	estaban
puestos	puestos	puesto,
~,	~,	piedras,
piedra	piedra	los
~,	~,	salteces,
losas	losas	las
de	de	piedras
esas	esas	que
~,	~,	había
las	las	ahí
piedras	piedras	van
que	que	a
había	había	mujer
allí	allí	a
~,	~,	lavar,
iban	iban	que
las	las	ya
mujeres	mujeres	no
a	a	va
lavar	lavá	ni...
~.	~.	ya
Que	Que	como
ya	ya	tenemos
no	no	el
va	va	agua,
ningu-	ningu-	pero
~,	~,	entonces
ya	ya	había
como	como	que
tenemos	tenemos	ir
el	el	allá
agua	agua	la
aquí	aquí	fuente.
~,	~,	Entonces,
ya	ya	le
~,	~,	iba
pero	pero	a
entonces	entonces	lo
ha-	ha-	burro
~,	~,	y
había	había	entonces
que	que	lo
ir	í	iba
allí	allí	a
a	a	encargar
la	la	con
fuente	fuente	los
~.	~.	burros
Sí	Sí	y
~.	~.	entonces
Entonces	Entonces	los
iban	iban	jenatas
los	los	en
burros	burros	un
y	y	entonces
todo	to	me
eso	eso	hicieron
~,	~,	la
iban	iban	vida
cargadas	cargás	hacía
con	con	la
los	los
burros	burros
y	y
todo	to
eso	eso
~,	~,
las	las
canastas	canastas
~,	~,
todo	to
eso	eso
~.	~.
Y	Y
allí	allí
era	era
~.	~.
En	En
fin	fin
~.	~.
La	La
vida	vida
es	es
así	así
y	y
ya	ya
está	está
~.	~.
