estandar	dialectal	whisper
Eso	Eso	¿Por
me	me	qué
pasó	pasó	son
a	a	el
mí	mí	paso
~.	~.	a
[HS:E1	[HS:E1	mí?
		¿~			¿~	Sí,
Sí	Sí	sí,
~?	~?	sí.
		]			]	El
Sí	Sí	otro
~,	~,	lado
sí	sí	con
~.	~.	un
Pasó	Pasó	coche,
alguno	alguno	era
con	con	pequeño.
~,	~,	Y
con	con	ahí
un	un	un
coche	coche	vecino
~,	~,	mío
que	que	dice,
era	era	lo
pequeño	pequeño	dejamos
~,	~,	en
y	y	imáctub<|es|><|transcribe|>
ahí	ahí	y
un	un	lo
vecino	vecino	volvamos
mío	mío	a
dice	dice	ver,
~:	~:	y
«~	«~	mañana
Lo	Lo	lo
dejamos	dejamos	compartimos.
en	en	Bueno,
el	el	no
[A-Inn]	[A-Inn]	sé
tuyo	tuyo	de
colgao	colgao	dónde
y	y	fui,
tal	tal	pero
y	y	cuando
mañana	mañana	vimos
lo	lo	un
~,	~,	carro
lo	lo	de
partimos	partimos	útero
~»	~»	nos
~.	~.	había
Bueno	Bueno	convido
~,	~,	a
no	no	la
sé	sé	mitad.
dónde	dónde	Y
fuimos	fuimos	encima
~,	~,	la
cuando	cuando	viamos
vinimos	vinimos	dejando
el	el	un
cabrón	cabrón	cepo
de	de	para
un	un	que
perro	perro	subieran
nos	nos	después
había	había	le
comido	comido	llegan
la	la	a
~,	~,
la	la
mitad	mitad
del	del
~…	~…
[HS:E1	[HS:E1
		[RISA]			[RISA]
		]			]
y	y
encima	encima
le	le
habíamos	habíamos
dejado	dejado
un	un
cepo	cepo
para	para
que	que
se	se
subiera	subiera
al	al
cepo	cepo
y	y
le	le
llegara	llegara
bien	bien
~.	~.
