estandar	dialectal	whisper
Hostia	Hostia	Ostía
~,	~,	allí
allí	allí	vivimos
vivimos	vivimos	muchas
muchas	muchas	películas,
películas	películas	hostías
~.	~.	río
Hostia	Hostia	bravo,
~,	~,	después
Río_Bravo	Río_Bravo	aquella,
~,	~,	lo
[OTRAS-EM]	[OTRAS-EM]	que
después	después	el
aquella	aquella	viento
~…	~…	se
~,	~,	llevó,
Lo	Lo	que
que	que	más,
el	el	hostía
viento	viento	muchas,
se	se	bueno
llevó	llevó	aquella
~…	~…	cupoe,
¿~	¿~	de
Qué	Qué	cupoe
más	más	de
~?	~?	las
Hostia	Hostia	armantiel,
~,	~,	y
muchas	muchas	de
~.	~.	estas
Bueno	Bueno	que
~,	~,	cantan
aquella	aquella	mexicano,
del	del	muchas
~…	~…	mexicanas,
cuplé	cuplé	hostios,
~…	~…	y
~,	~,	en
[HS:E1	[HS:E1	aquí
		[Asent]			[Asent]	ocibe,
~.	~.	aquí
		]			]	dentro
del	del	hay
cuplé	cuplé	un
de	de	local
la	la	de
Sara_Montiel	Sara_Montiel	atrás
~…	~…	y
Y	Y	había
~…	~…	aquí,
cu-	cu-
~,	~,
y	y
de	de
estas	estas
que	que
cantan	cantan
mexicano	mexicano
~,	~,
muchas	muchas
mexicanas	mexicanas
~,	~,
hostias	hostias
~,	~,
sí	sí
~.	~.
Era	Era
aquí	aquí
el	el
cine	cine
~,	~,
[HS:E1	[HS:E1
		Ah			Ah
~…	~…
		]			]
aquí	aquí
dentro	dentro
hay	hay
~,	~,
hay	hay
un	un
local	local
detrás	detrás
y	y
había	había
~,	~,
y	y
había	había
el	el
cine	cine
aquí	aquí
~.	~.
Sí	Sí
~,	~,
sí	sí
~.	~.
[HS:E1	[HS:E1
		Claro			Claro
~.	~.
O	O
sea	sea
que	que
		]			]
