estandar	dialectal	whisper
Pos	Pos	Pues
sí	sí	sí,
~,	~,	el
el	el	cordón.
cordón	cordón	Pero
~.	~.	antes
Pero	Pero	se
antes	antes	ataban,
ataban	ataban	¿vieras?
bien	bien	Eso
~|	~|	es
[A-Inn]	[A-Inn]	lo
lo	lo	que
que	que	vale.
vale	vale	Mire,
~,	~,	¿sato
mira	mira	lo
ahora	ara	que
to	to	vale
lo	lo	el
que	que	cordón
vale	vale	que
el	el	se
cordón	cordón	tiraba
~,	~,	siempre?
que	que	Mire,
se	se	¿sato
tiraba	tiraba	lo
siempre	siempre	que
~.	~.	hace?
Mira	Mira	Que
ahora	ara	vale
lo	lo	mucho
que	que	eso.
hacen	hacen	Que
~,	~,	ocura
que	que	mucha
vale	vale	gente,
mucho	mucho	esas
eso	eso	cosas.
~…	~…	Alguien
[HS:E2	[HS:E2	te
		Sí			Sí	asulta
~,	~,	la
la	la	rugga
gente	gente	con
guarda	guarda	ton,
~…	~…
		]			]
que	que
lo	lo
cura	cura
mucha	mucha
gente	gente
~,	~,
esa	esa
cosa	cosa
~.	~.
Pos	Pos
antes	antes
eso	eso
se	se
tiraba	tiraba
to	to
~,	~,
claro	claro
~.	~.
