estandar	dialectal	whisper
No	No	No
~…	~…	es
puede	puede	que
ser	ser	se
un	un	le
calzao	calzao	encanzaba
como	como	unos
el	el	que
que	que	gastaron
gastamos	gastamos	más
ahora	ahora	ahorros,
ni	ni	ni
mucho	mucho	muchos
menos	menos	menos.
~,	~,	Tiene
tiene	tiene	que
que	que	ser
ser	ser	el
de	de	del
material	material	material
o	o	o
de	de	de
goma	goma	goma
o	o	así,
así	así	o
~,	~,	sea,
[A-PIn:	[A-PIn:	porque
		que			que	si
sea	sea	no
fuerte	fuerte	todos
~.	~.	hablan
		]			]	estáis
Porque	Porque	de
~,	~,	riesgo
si	si	y
no	no	hija
~,	~,	y
todos	to	ocho,
los	los	le
~…	~…	traban.
palos	palos	O
que	que	un
hay	hay	pico
de	de	de
brezo	brezo	pino,
y	y	a
jara	jara	mí
y	y	se
eso	eso	traban
se	se	los
clavan	clavan	pinos.
~…	~…	Están
o	o	ahi
un	un	pastiéndose
pico	pico	coast,
de	de
espino	espino
~,	~,
también	también
se	se
clavan	clavan
los	los
espinos	espinos
~,	~,
se	se
clavan	clavan
en	en
el	el
pie	pie
~.	~.
