estandar	dialectal	whisper
No	No	Algunas
~.	~.	ve,
A-	A-	alguna
~,	~,	vez,
a-	a-	focas,
~,	~,	pero
algunas	algunas	alguna
vez	vez	vez,
~,	~,	y
alguna	alguna	que
vez	vez	se
~.	~.	desacía
Pocas	Pocas	para
~,	~,	la
pero	pero	bala.
alguna	alguna	Cuando
vez	vez	te
si	si	pecía
que	que	esa
se	se	mujucía
deshacía	deshacía	se
pa	pa	desacía
lavarla	lavala	alguna
~.	~.	vez,
Pa	Pa	pero
cuando	cuando
te	te
parecía	paecía
que	que
estaba	estaba
mu	mu
sucia	sucia
se	se
deshacía	deshacía
alguna	alguna
vez	vez
~,	~,
pero	pero
pocas	pocas
~.	~.
