estandar	dialectal	whisper
Sí	Sí	pero
~.	~.	vienen
Viven	Viven	aquí?
aquí	aquí	Sí,
~.	~.	viven
[HS:E1	[HS:E1	aquí.
		[Asent]			[Asent]	Viven
~.	~.	por
		]			]	ahí,
Viven	Viven	por
por	por	el
ahí	ahí	camino
~,	~,	de
por	por	este
el	el	edadí,
camino	camino	en
este	este	el
de	de	campo
ahí	ahí	viven
~;	~;	porque
en	en	es
el	el	fresa.
campo	campo	El
viven	viven	matrimonio
de	de	y
~…	~…	un
~,	~,	hijo.
porque	porque	Y
es	es	entonces
~…	~…	cada
~,	~,	grupo
tiene	tiene	está
fresa	fresa	con
~…	~…	unas,
el	el	porque
matrimonio	matrimonio	ya
y	y	vienen
un	un	y
hijo	hijo	me
~.	~.	transecen
Y	Y	y
entonces	entonces	dicen,
cada	cada	pues
grupo	grupo	yo
está	está	estoy
con	con	ahora
~…	~…	a
unas	unas	cojas
~…	~…	de
Porque	Porque	mis
ellas	ellas	compañeras
vienen	vienen	tan
y	y	con
me	me	mis
traen	traen	y
fresas	fresas	las
y	y	otras
me	me	tan
dice	dice	con
~:	~:	el
«~	«~	hijo,
Pues	Pues	que
yo	yo	se
estoy	estoy	llama
ahora	ahora
con	con
	
Anonimizado	Anonimizado
	
~,	~,
mis	mis
compañeras	compañeras
están	están
~…	~…
con	con
	
~Anonimizado	~Anonimizado
Ester	Ester
	
y	y
las	las
otras	otras
están	están
con	con
el	el
hijo	hijo
~,	~,
que	que
se	se
llama	llama
	
Anonimizado	Anonimizado
	
~.	~.
Y	Y
entonces	entonces
están	están
repartidas	repartidas
~.	~.
