estandar	dialectal	whisper
Pues	Pues	y
depende	depende	allowedmente
la	la	acabar
~,	~,	en
el	el	el
pueblo	pueblo	Capohá,
cómo	cómo	no
fuera	fuera	jin
~:	~:	de
si	si	los
era	era
más	más
grande	grande
~,	~,
pues	pues
tenía	tenía
más	más
~;	~;
y	y
si	si
era	era
chico	chico
~,	~,
pues	pues
tenía	tenía
menos	menos
y	y
depende	depende
los	los
cortijos	cortijos
que	que
había	había
por	por
áhi	áhi
en	en
el	el
campo	campo
~,	~,
depende	depende
lo	lo
que	que
sería	sería
~.	~.
[HS:E1	[HS:E1
		¿~			¿~
Pero	Pero
este	este
		]			]
