estandar	dialectal	whisper
Pues	Pues	pues
no	no	no
tenían	tenían	tenían
nada	nada	nada.
~.	~.	Llegan
Llegaron	Llegaron	a
ellos	ellos	ellos
aquí	aquí	aquí
trabajando	trabajando	trabajando,
~,	~,	le
le	le	dieron
dieron	dieron	cada
cada	cada	uno
uno	uno	de
su	su	los
trozo	trozo	otros
de	de	de
tierra	tierra	tierra,
~,	~,	trabajaron
trabajaron	trabajaron	mucho
mucho	mucho	y
y	y	los
lucharon	lucharon	salieron
mucho	mucho	mucho,
~,	~,	nos
no	no	se
se	se	llevaron
llevaron	llevaron	nada.
na	na	Y
~.	~.	entonces
Y	Y	pues
entonces	entonces	le
pos	pos	daban
~…	~…	las
[OTRAS-EM]	[OTRAS-EM]	tierras,
le	le	eran
daban	daban	para
las	las	hacer
tierras	tierras	las
a	a	musicas,
~…	~…	como
~,	~,	hay
que	que	que
eran	eran	eran
parcelas	parcelas	para
mu	mu	hacer
chicas	chicas	las
~,	~,	grandes
[R-Vhc]	[R-Vhc]	y
que	que	se
no	no	desciende,
es	es	para
como	como	hacer
ahora	ahora	las
que	que	musicas.
dan	dan	Entonces,
parcelas	parcelas	los
grandes	grandes	salieron
y	y	mucho
se	se	y
defienden	defienden	entonces,
~,	~,	en
[A-PIn:	[A-PIn:	aquel
		entonces			entonces	tiempo,
		]			]	el
eran	eran	instituto
chicas	chicas	que
~.	~.	es
Entonces	Entonces	el
lucharon	lucharon	que
mucho	mucho	nosotros
~,	~,	nos
y	y	daba
entonces	entonces	a
~,	~,	mi
en	en	tarde,
aquellos	aquellos	el
tiempos	tiempos	odio
~,	~,	que
pues	pues	los
el	el	univan
instituto	instituto	y
que	que	entonces,
es	es	lo
el	el	que
que	que	criaban,
nosotros	nosotros	era
nos	nos	mi
daba	daba	tapa,
~…	~…	palestituto
mi	mi	y
padre	padre	mi
se	se	tapa
lo	lo	para
dijo	dijo	que
que	que	trabajaba
yo	yo	a
ni	ni	tierra.
había	había	Ya
nacío	nacío	de
~,	~,	esto
pues	pues	yo
lo	lo	tengo
que	que	un
criaban	criaban	tiempo,
era	era	o
mitad	mitá	pues
pa	pa	tiene
~…	~…	una
~,	~,	renta,
pa'l	pa'l	o
instituto	instituto	familia.
y	y	Y
mitad	mitá	si
pa	pa	eran
~…	~…	unas
~,	~,	casas,
pa	pa	no
el	el	era
que	que	esta,
trabaja	trabaja	eran
las	las	acá
tierras	tierras	abajo
~.	~.	los
Ya	Ya	viciosos
después	después	eran
cuando	cuando	torres
llego	llego	de
un	un	la
tiempo	tiempo	base,
pos	pos	no
pusieron	pusieron	era
una	una	esta,
renta	renta	ya
por	por	era
familia	familia	que
~.	~.	cada
Hicieron	Hicieron	uno,
unas	unas	venía
casas	casas	buscando
~,	~,	lo
no	no	que
eran	eran	quiera
estas	estas	hacer,
~,	~,	rajaron,
eran	eran	fíjita,
las	las	quedaron
de	de	muy
abajo	abajo	viejas.
~…	~…	Entonces,
no	no	ya
~|	~|	cogeron
los	los	cada
dieciocho	dieciocho	uno
era	era	su
en	en	casita,
Torrecera_la_Baja	Torrecera_la_Baja	los
~,	~,	dicio
no	no	yo,
eran	eran	uno
~,	~,	aquí,
est-	est-	otro
~,	~,	día,
ya	ya	otro
cada	cada	día,
uno	uno	lo
~…	~…	partieron,
han	han	eso
venío	venío	es
han-	han-	un
~,	~,	muy
buscando	buscando	partido,
algo	algo	porque
~,	~,	sólo
que	que	lo
aquellas	aquellas	entregaba
se	se	al
rajaron	rajaron	instituto
~,	~,	y
en	en	cada
fin	fin	uno
~,	~,	les
que	que	daba
eran	eran	su
mu	mu	parte
viejas	viejas	y
~,	~,	ya
y	y	se,
entonces	entonces	uno
~,	~,	venía
pos	pos	en
~…	~…	sin
ya	ya	niño,
cogieron	cogieron	mi
cada	cada	padre
uno	uno	fue
su	su	uno,
casita	casita	después
~,	~,	nací
los	los	un
dieciocho	dieciocho	bien
~,	~,	manena,
uno	uno	así
aquí	aquí	yo,
y	y	que
otro	otro	nacimos
allí	allí	allá
~,	~,	abajo,
otro	otro	un
allí	allí	tarcerabas,
~,	~,	que
lo	lo	llevó
partieron	partieron	eso
eso	eso	fue.
mu	mu	Entonces
partío	partío	mi
porque	porque	padre
eso	eso	vendría
lo	lo	aquí,
~…	~…	si
~,	~,	te
lo	lo	digo
entregaba	entregaba	que
el	el	yo
instituto	instituto	nací
y	y	en
cada	cada	el
uno	uno	40,
le	le	mi
daba	daba	padre
su	su	llevaba
parte	parte	aquí,
~.	~.	me
Y	Y	pensé
se	se	que
~,	~,	iba
y	y	a
ya	ya	vos
si	si	soñó,
unos	unos	cuando
venían	venían	yo
sin	sin	nací,
niños	niños	o
~,	~,	vendría
mi	mi	en
padre	padre	el
fue	fue	30
uno	uno	y
~,	~,	tanto,
después	después	vendría
nació	nació	en
mi	mi	el
hermana	hermana	50
y	y	y
nací	nací	tanto,
yo	yo	mi
~,	~,
que	que
nacimos	nacimos
allí	allí
abajo	abajo
~,	~,
en	en
Torrecera_la_Baja	Torrecera_la_Baja
~.	~.
Que	Que
yo	yo
~,	~,
eso	eso
fue	fue
~…	~…
pos	pos
entonces	entonces
esta-	esta-
~,	~,
mi	mi
padre	padre
vendría	vendría
aquí	aquí
~,	~,
[R-Ind]	[R-Ind]
si	si
te	te
digo	digo
que	que
yo	yo
nací	nací
en	en
el	el
40	40
y	y
mi	mi
padre	padre
llevaba	llevaba
aquí	aquí
~,	~,
me	me
parece	parece
~,	~,
que	que
llevaba	llevaba
ocho	ocho
años	años
cuando	cuando
yo	yo
nací	nací
~,	~,
pos	pos
vendría	vendría
en	en
el	el
treinta	treinta
y	y
tantos	tantos
~,	~,
vendría	vendría
en	en
el	el
treinta	treinta
y	y
tantos	tantos
mi	mi
padre	padre
~.	~.
[R-Ind]	[R-Ind]
