estandar	dialectal	whisper
¿~	¿~	No
Mu	Mu	ha
apañaos	apañaos	acompañado,
~?	~?	el
El	El	pequeño
pequeño	pequeño	que
que	que	pareía
parecía	paecía	acribaré,
qu'iba	qu'iba	es
a	a	un
ser	ser	teatro
~…	~…	como
de	de	él,
esos	esos	y
tiacos	tiacos	dice
como	como	de
él	él	método
~.	~.	de
Y	Y	la
~,	~,	homem
y	y
~,	~,
y	y
dicen	dicen
~,	~,
le	le
dicen	dicen
las	las
mu-	mu-
~,	~,
las	las
mujeres	mujeres
que	que
podía	podía
ser	ser
modelo	modelo
~.	~.
[A-PIn:	[A-PIn:
		¿~			¿~
Cómo	Cómo
será	será
~?	~?
		]			]
