estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	ahí
ahí	ahí	un
pasaba	pasaba	par
antes	antes	de
una	una	antes.
~.	~.	Sí,
[HS:E2	[HS:E2	sí.
		Sí			Sí	Pues
~.	~.	el
		]			]	agua
Pues	Pues	hay
eso	eso	que
~,	~,	ir
había	había	descabándolo,
que	que	o
ir	ir	el
escarbándolo	escarbándolo	plato,
~,	~,	porque
limpiándolo	limpiándolo	haya
porque	porque	mucha
tenía	tenía	ropa.
mucha	mucha	Sí.
roca	roca	Hay
~,	~,	que
[R-Anm]	[R-Anm]	limpiarlo,
[HS:E2	[HS:E2	porque
		[Asent]			[Asent]	si
~.	~.	no
		]			]	lo
y	y	come,
hay	hay	la
que	que	porquería
limpiarlo	limpiarlo	come
~,	~,	a
porque	porque	la
si	si	planta.
no	no	Es
~,	~,	igual
come	come	que
la	la	el
~,	~,	otro,
la	la	si
porquería	porquería	no
come	come	lo
a	a	la
~,	~,	vamos,
a	a	los
la	la	cuen,
planta	planta	lo
~.	~.	que
Es	Es	vamos.
igual	igual
que	que
el	el
~|	~|
nosotros	nosotros
~,	~,
si	si
no	no
nos	nos
lavamos	lavamos
pues	pues
los	los
piojos	piojos
acaban	acaban
con	con
nosotros	nosotros
~,	~,
[HS:E1	[HS:E1
		A			A
ver	ver
~…	~…
		]			]
[RISAS]	[RISAS]
pos	pos
igual	igual
es	es
eso	eso
~.	~.
