estandar	dialectal	whisper
Sí	Sí	Pero
~,	~,	antes,
pero	pero	a
antes	antes	ver,
[A-Inn]	[A-Inn]	no
no	no	sé
se	se	que
congelaba	congelaba	os
mucho	mucho	ganaba
~.	~.	mucho
Antes	Antes	antes
en	en	en
los	los	los
pueblos	pueblos	pueblos,
~…	~…	en
~,	~,	todos
en	en	los
todos	todos	pueblos,
estos	estos	hay
pueblos	pueblos	casas
~,	~,	de
hay	hay	campo
casas	casas	que
de	de	tienen
~…	~…	unas
~,	~,	chimenías
de	de	muy
campo	campo	grandes
que	que	así.
tienen	tienen	Y
unas	unas	con
~…	~…	el
~,	~,	humo,
unas	unas	entonces
chimeneas	chimeneas	no
muy	muy	había
grandes	grandes	agrocenillas,
~,	~,	no
así	así	había
~.	~.	nada,
Y	Y	a
~…	~…	base
con	con	de
~,	~,	leña
con	con	y
el	el	el
humo	humo	pueblo.
~,	~,	Y
que	que	se
~,	~,	colocaban
que	que	a
entonces	entonces	las
no	no	arriesas
había	había	del
cocinillas	cocinillas	pueblo,
ni	ni	y
había	había	eso
nada	nada	se
~,	~,	quedó
[HS:I1	[HS:I1	muy
		Sí			Sí	bien.
~.	~.	No
		]			]	tengo
más	más	que
que	que	tener
~…	~…	una
a	a	conclatoria,
base	base	no
de	de	había
~…	~…	nada
~,	~,	ahí.
de	de	Te
leña	leña	eens
y	y	que...ㅎ
fuego	fuego	stir
~.	~.	up
Y	Y	endroit
~…	~…	widely,
se	se	ya
colgaban	colgaban	no
ahí	ahí	tengo
a	a
ras	ras
del	del
fuego	fuego
y	y
eso	eso
se	se
secaban	secaban
muy	muy
bien	bien
~.	~.
Antes	Antes
no	no
había	había
congeladores	congeladores
ni	ni
había	había
nada	nada
~,	~,
¿~	¿~
eh	eh
~?	~?
~,	~,
no	no
te	te
creas	creas
~,	~,
que	que
ahora	ahora
hay	hay
congeladores	congeladores
pero	pero
entonces	entonces
no	no
había	había
nada	nada
~.	~.
[RISA]	[RISA]
